ablation_mode,complex_id,ligand_id,denticity,n_donors,all_correct_top1
full_context,tmqm_3524,L1,dent=2,2,1
full_context,tmqm_3525,L1,dent=1,1,1
full_context,tmqm_3525,L3,dent=1,1,1
full_context,tmqm_3526,L2,dent=2,2,1
full_context,tmqm_3527,L1,dent=2,2,1
full_context,tmqm_3528,L2,dent=1,1,1
full_context,tmqm_3528,L1,dent=1,1,1
full_context,tmqm_3529,L1,dent=2,2,1
full_context,tmqm_3530,L1,dent=2,2,1
full_context,tmqm_3531,L4,dent=1,1,1
full_context,tmqm_3531,L1,dent=1,1,1
full_context,tmqm_3532,L4,dent=1,1,1
full_context,tmqm_3532,L3,dent=1,1,1
full_context,tmqm_3533,L4,dent=1,1,1
full_context,tmqm_3533,L1,dent=1,1,1
full_context,tmqm_3534,L3,dent=1,1,1
full_context,tmqm_3534,L1,dent=1,1,1
full_context,tmqm_3535,L2,dent=2,2,1
full_context,tmqm_3536,L3,dent=1,1,1
full_context,tmqm_3536,L4,dent=1,1,1
full_context,tmqm_3537,L2,dent=2,2,1
full_context,tmqm_3538,L1,dent=2,2,1
full_context,tmqm_3539,L1,dent=2,2,0
full_context,tmqm_3540,L6,dent=2,2,1
full_context,tmqm_3541,L3,dent=1,1,1
full_context,tmqm_3541,L1,dent=1,1,1
full_context,tmqm_3542,L5,dent=1,1,0
full_context,tmqm_3542,L1,dent=1,1,1
full_context,tmqm_3543,L1,dent=2,2,1
full_context,tmqm_3544,L1,dent=2,2,0
full_context,tmqm_3545,L2,dent=2,2,1
full_context,tmqm_3546,L6,dent=1,1,1
full_context,tmqm_3546,L3,dent=1,1,1
full_context,tmqm_3547,L2,dent=1,1,1
full_context,tmqm_3547,L4,dent=1,1,1
full_context,tmqm_3548,L1,dent=1,1,1
full_context,tmqm_3548,L3,dent=1,1,1
full_context,tmqm_3549,L1,dent=1,1,1
full_context,tmqm_3549,L2,dent=1,1,1
full_context,tmqm_3550,L1,dent=2,2,1
full_context,tmqm_3551,L4,dent=1,1,1
full_context,tmqm_3551,L1,dent=1,1,1
full_context,tmqm_3552,L3,dent=1,1,1
full_context,tmqm_3552,L4,dent=1,1,1
full_context,tmqm_3553,L4,dent=1,1,1
full_context,tmqm_3553,L1,dent=1,1,1
full_context,tmqm_3554,L5,dent=1,1,1
full_context,tmqm_3554,L4,dent=1,1,0
full_context,tmqm_3555,L4,dent=1,1,1
full_context,tmqm_3555,L1,dent=1,1,1
full_context,tmqm_3556,L1,dent=2,2,0
full_context,tmqm_3557,L2,dent=2,2,1
full_context,tmqm_3558,L1,dent=2,2,1
full_context,tmqm_3559,L1,dent=2,2,0
full_context,tmqm_3560,L2,dent=1,1,1
full_context,tmqm_3560,L1,dent=1,1,0
full_context,tmqm_3561,L1,dent=1,1,1
full_context,tmqm_3561,L2,dent=1,1,1
full_context,tmqm_3562,L2,dent=2,2,0
full_context,tmqm_3563,L1,dent=1,1,1
full_context,tmqm_3563,L3,dent=1,1,1
full_context,tmqm_3564,L3,dent=1,1,1
full_context,tmqm_3564,L1,dent=1,1,1
full_context,tmqm_3565,L3,dent=1,1,1
full_context,tmqm_3565,L1,dent=1,1,1
full_context,tmqm_3566,L4,dent=1,1,1
full_context,tmqm_3566,L2,dent=1,1,1
full_context,tmqm_3567,L4,dent=1,1,1
full_context,tmqm_3567,L5,dent=1,1,0
full_context,tmqm_3568,L2,dent=2,2,1
full_context,tmqm_3569,L2,dent=1,1,1
full_context,tmqm_3569,L1,dent=1,1,0
full_context,tmqm_3570,L1,dent=2,2,1
full_context,tmqm_3571,L1,dent=2,2,1
full_context,tmqm_3572,L1,dent=2,2,1
full_context,tmqm_3573,L3,dent=1,1,1
full_context,tmqm_3573,L1,dent=1,1,1
full_context,tmqm_3574,L2,dent=1,1,1
full_context,tmqm_3574,L1,dent=1,1,1
full_context,tmqm_3575,L1,dent=2,2,1
full_context,tmqm_3576,L1,dent=2,2,0
full_context,tmqm_3577,L1,dent=1,1,1
full_context,tmqm_3577,L5,dent=1,1,1
full_context,tmqm_3578,L1,dent=1,1,1
full_context,tmqm_3578,L3,dent=1,1,1
full_context,tmqm_3579,L1,dent=2,2,1
full_context,tmqm_3580,L2,dent=1,1,1
full_context,tmqm_3580,L1,dent=1,1,1
full_context,tmqm_3581,L2,dent=1,1,1
full_context,tmqm_3581,L1,dent=1,1,0
full_context,tmqm_3582,L5,dent=2,2,0
full_context,tmqm_3583,L5,dent=1,1,1
full_context,tmqm_3583,L6,dent=1,1,1
full_context,tmqm_3584,L4,dent=1,1,1
full_context,tmqm_3584,L1,dent=1,1,1
full_context,tmqm_3585,L1,dent=2,2,1
full_context,tmqm_3586,L4,dent=2,2,0
full_context,tmqm_3587,L4,dent=1,1,1
full_context,tmqm_3587,L5,dent=1,1,1
full_context,tmqm_3588,L1,dent=2,2,1
full_context,tmqm_3589,L1,dent=2,2,1
full_context,tmqm_3590,L1,dent=2,2,1
full_context,tmqm_3591,L1,dent=2,2,1
full_context,tmqm_3592,L1,dent=2,2,1
full_context,tmqm_3593,L1,dent=1,1,1
full_context,tmqm_3593,L2,dent=1,1,1
full_context,tmqm_3594,L1,dent=2,2,1
full_context,tmqm_3595,L1,dent=2,2,1
full_context,tmqm_3596,L3,dent=1,1,1
full_context,tmqm_3596,L1,dent=1,1,1
full_context,tmqm_3597,L2,dent=1,1,1
full_context,tmqm_3597,L3,dent=1,1,1
full_context,tmqm_3598,L1,dent=1,1,1
full_context,tmqm_3598,L5,dent=1,1,0
full_context,tmqm_3599,L5,dent=2,2,1
full_context,tmqm_3600,L1,dent=2,2,1
full_context,tmqm_3601,L1,dent=1,1,1
full_context,tmqm_3601,L5,dent=1,1,0
full_context,tmqm_3602,L1,dent=1,1,1
full_context,tmqm_3602,L2,dent=1,1,1
full_context,tmqm_3603,L5,dent=2,2,0
full_context,tmqm_3604,L1,dent=2,2,0
full_context,tmqm_3605,L1,dent=2,2,1
full_context,tmqm_3606,L1,dent=1,1,1
full_context,tmqm_3606,L2,dent=1,1,1
full_context,tmqm_3607,L1,dent=2,2,1
full_context,tmqm_3608,L4,dent=1,1,1
full_context,tmqm_3608,L3,dent=1,1,1
full_context,tmqm_3609,L1,dent=2,2,1
full_context,tmqm_3610,L5,dent=1,1,0
full_context,tmqm_3610,L4,dent=1,1,1
full_context,tmqm_3611,L4,dent=1,1,1
full_context,tmqm_3611,L3,dent=1,1,0
full_context,tmqm_3612,L2,dent=1,1,1
full_context,tmqm_3612,L1,dent=1,1,1
full_context,tmqm_3613,L1,dent=2,2,1
full_context,tmqm_3614,L2,dent=1,1,1
full_context,tmqm_3614,L1,dent=1,1,1
full_context,tmqm_3615,L3,dent=1,1,1
full_context,tmqm_3615,L4,dent=1,1,1
full_context,tmqm_3616,L1,dent=2,2,1
full_context,tmqm_3617,L1,dent=2,2,1
full_context,tmqm_3618,L2,dent=1,1,1
full_context,tmqm_3618,L1,dent=1,1,1
full_context,tmqm_3619,L1,dent=2,2,1
full_context,tmqm_3620,L3,dent=2,2,1
full_context,tmqm_3621,L1,dent=1,1,1
full_context,tmqm_3621,L3,dent=1,1,1
full_context,tmqm_3622,L3,dent=1,1,1
full_context,tmqm_3622,L2,dent=1,1,1
full_context,tmqm_3623,L3,dent=1,1,1
full_context,tmqm_3623,L1,dent=1,1,0
full_context,tmqm_3624,L2,dent=2,2,0
full_context,tmqm_3625,L4,dent=2,2,1
full_context,tmqm_3626,L4,dent=1,1,1
full_context,tmqm_3626,L1,dent=1,1,1
full_context,tmqm_3627,L2,dent=2,2,1
full_context,tmqm_3628,L2,dent=1,1,1
full_context,tmqm_3628,L5,dent=1,1,1
full_context,tmqm_3629,L3,dent=1,1,1
full_context,tmqm_3629,L1,dent=1,1,1
full_context,tmqm_3630,L1,dent=2,2,1
full_context,tmqm_3631,L1,dent=1,1,1
full_context,tmqm_3631,L3,dent=1,1,1
full_context,tmqm_3632,L3,dent=1,1,1
full_context,tmqm_3632,L4,dent=1,1,1
full_context,tmqm_3633,L2,dent=2,2,1
full_context,tmqm_3634,L3,dent=1,1,1
full_context,tmqm_3634,L1,dent=1,1,1
full_context,tmqm_3635,L1,dent=2,2,1
full_context,tmqm_3636,L2,dent=2,2,1
full_context,tmqm_3637,L1,dent=2,2,0
full_context,tmqm_3638,L1,dent=1,1,1
full_context,tmqm_3638,L2,dent=1,1,1
full_context,tmqm_3639,L2,dent=2,2,1
full_context,tmqm_3640,L2,dent=2,2,1
full_context,tmqm_3641,L5,dent=2,2,1
full_context,tmqm_3642,L1,dent=2,2,0
full_context,tmqm_3643,L2,dent=1,1,1
full_context,tmqm_3643,L1,dent=1,1,1
full_context,tmqm_3644,L1,dent=1,1,1
full_context,tmqm_3644,L2,dent=1,1,1
full_context,tmqm_3645,L5,dent=1,1,1
full_context,tmqm_3645,L4,dent=1,1,1
full_context,tmqm_3646,L3,dent=1,1,1
full_context,tmqm_3646,L5,dent=1,1,1
full_context,tmqm_3647,L3,dent=1,1,1
full_context,tmqm_3647,L1,dent=1,1,1
full_context,tmqm_3648,L1,dent=2,2,1
full_context,tmqm_3649,L2,dent=2,2,1
full_context,tmqm_3650,L1,dent=2,2,0
full_context,tmqm_3651,L1,dent=1,1,1
full_context,tmqm_3651,L3,dent=1,1,1
full_context,tmqm_3652,L4,dent=1,1,1
full_context,tmqm_3652,L5,dent=1,1,1
full_context,tmqm_3653,L4,dent=1,1,1
full_context,tmqm_3653,L5,dent=1,1,1
full_context,tmqm_3654,L1,dent=2,2,1
full_context,tmqm_3655,L1,dent=2,2,1
full_context,tmqm_3656,L1,dent=1,1,0
full_context,tmqm_3656,L4,dent=1,1,1
full_context,tmqm_3657,L1,dent=2,2,1
full_context,tmqm_3658,L1,dent=2,2,1
full_context,tmqm_3659,L1,dent=1,1,0
full_context,tmqm_3659,L3,dent=1,1,1
full_context,tmqm_3660,L1,dent=1,1,1
full_context,tmqm_3660,L4,dent=1,1,1
full_context,tmqm_3661,L4,dent=1,1,1
full_context,tmqm_3661,L1,dent=1,1,1
full_context,tmqm_3662,L1,dent=1,1,0
full_context,tmqm_3662,L3,dent=1,1,0
full_context,tmqm_3663,L1,dent=2,2,1
full_context,tmqm_3664,L1,dent=2,2,0
full_context,tmqm_3665,L1,dent=2,2,1
full_context,tmqm_3666,L1,dent=1,1,1
full_context,tmqm_3666,L3,dent=1,1,1
full_context,tmqm_3667,L4,dent=1,1,1
full_context,tmqm_3667,L3,dent=1,1,0
full_context,tmqm_3668,L4,dent=1,1,1
full_context,tmqm_3668,L1,dent=1,1,1
full_context,tmqm_3669,L2,dent=1,1,1
full_context,tmqm_3669,L3,dent=1,1,1
full_context,tmqm_3670,L1,dent=2,2,1
full_context,tmqm_3671,L1,dent=2,2,0
full_context,tmqm_3672,L1,dent=2,2,1
full_context,tmqm_3673,L2,dent=1,1,1
full_context,tmqm_3673,L3,dent=1,1,1
full_context,tmqm_3674,L4,dent=2,2,1
full_context,tmqm_3675,L1,dent=2,2,0
full_context,tmqm_3676,L1,dent=2,2,1
full_context,tmqm_3677,L3,dent=1,1,0
full_context,tmqm_3677,L4,dent=1,1,1
full_context,tmqm_3678,L1,dent=2,2,0
full_context,tmqm_3679,L1,dent=2,2,0
full_context,tmqm_3680,L1,dent=2,2,1
full_context,tmqm_3681,L1,dent=2,2,1
full_context,tmqm_3682,L1,dent=2,2,1
full_context,tmqm_3683,L1,dent=1,1,1
full_context,tmqm_3683,L4,dent=1,1,1
full_context,tmqm_3684,L1,dent=2,2,1
full_context,tmqm_3685,L5,dent=1,1,0
full_context,tmqm_3685,L1,dent=1,1,1
full_context,tmqm_3686,L1,dent=1,1,1
full_context,tmqm_3686,L2,dent=1,1,1
full_context,tmqm_3687,L1,dent=1,1,1
full_context,tmqm_3687,L3,dent=1,1,1
full_context,tmqm_3688,L3,dent=1,1,1
full_context,tmqm_3688,L2,dent=1,1,1
full_context,tmqm_3689,L5,dent=1,1,1
full_context,tmqm_3689,L1,dent=1,1,1
full_context,tmqm_3690,L2,dent=1,1,1
full_context,tmqm_3690,L3,dent=1,1,1
full_context,tmqm_3691,L2,dent=1,1,1
full_context,tmqm_3691,L1,dent=1,1,1
full_context,tmqm_3692,L4,dent=1,1,1
full_context,tmqm_3692,L1,dent=1,1,1
full_context,tmqm_3693,L4,dent=1,1,1
full_context,tmqm_3693,L1,dent=1,1,0
full_context,tmqm_3694,L1,dent=2,2,0
full_context,tmqm_3695,L1,dent=2,2,1
full_context,tmqm_3696,L1,dent=2,2,1
full_context,tmqm_3697,L1,dent=2,2,1
full_context,tmqm_3698,L1,dent=1,1,1
full_context,tmqm_3698,L3,dent=1,1,1
full_context,tmqm_3699,L2,dent=2,2,1
full_context,tmqm_3700,L3,dent=2,2,0
full_context,tmqm_3701,L1,dent=1,1,1
full_context,tmqm_3701,L3,dent=1,1,1
full_context,tmqm_3702,L1,dent=1,1,1
full_context,tmqm_3702,L5,dent=1,1,1
full_context,tmqm_3703,L3,dent=1,1,1
full_context,tmqm_3703,L1,dent=1,1,1
full_context,tmqm_3704,L4,dent=1,1,1
full_context,tmqm_3704,L1,dent=1,1,1
full_context,tmqm_3705,L1,dent=2,2,1
full_context,tmqm_3706,L1,dent=2,2,1
full_context,tmqm_3707,L1,dent=2,2,1
full_context,tmqm_3708,L1,dent=1,1,1
full_context,tmqm_3708,L2,dent=1,1,1
full_context,tmqm_3709,L1,dent=2,2,0
full_context,tmqm_3710,L2,dent=2,2,1
full_context,tmqm_3711,L1,dent=1,1,1
full_context,tmqm_3711,L2,dent=1,1,1
full_context,tmqm_3712,L1,dent=1,1,1
full_context,tmqm_3712,L2,dent=1,1,1
full_context,tmqm_3713,L1,dent=2,2,1
full_context,tmqm_3714,L1,dent=2,2,1
full_context,tmqm_3715,L1,dent=2,2,1
full_context,tmqm_3716,L3,dent=1,1,1
full_context,tmqm_3716,L5,dent=1,1,1
full_context,tmqm_3717,L1,dent=1,1,1
full_context,tmqm_3717,L2,dent=1,1,1
full_context,tmqm_3718,L4,dent=1,1,1
full_context,tmqm_3718,L2,dent=1,1,1
full_context,tmqm_3719,L1,dent=2,2,0
full_context,tmqm_3720,L1,dent=2,2,1
full_context,tmqm_3721,L2,dent=1,1,1
full_context,tmqm_3721,L1,dent=1,1,1
full_context,tmqm_3722,L1,dent=2,2,0
full_context,tmqm_3723,L1,dent=1,1,1
full_context,tmqm_3723,L5,dent=1,1,1
full_context,tmqm_3724,L1,dent=2,2,1
full_context,tmqm_3725,L4,dent=2,2,0
full_context,tmqm_3726,L5,dent=1,1,0
full_context,tmqm_3726,L2,dent=1,1,1
full_context,tmqm_3727,L1,dent=1,1,1
full_context,tmqm_3727,L3,dent=1,1,0
full_context,tmqm_3728,L4,dent=1,1,1
full_context,tmqm_3728,L1,dent=1,1,0
full_context,tmqm_3729,L1,dent=1,1,1
full_context,tmqm_3729,L3,dent=1,1,1
full_context,tmqm_3730,L1,dent=2,2,1
full_context,tmqm_3731,L2,dent=1,1,0
full_context,tmqm_3731,L3,dent=1,1,1
full_context,tmqm_3732,L1,dent=1,1,1
full_context,tmqm_3732,L2,dent=1,1,1
full_context,tmqm_3733,L1,dent=1,1,1
full_context,tmqm_3733,L3,dent=1,1,1
full_context,tmqm_3734,L1,dent=2,2,1
full_context,tmqm_3735,L3,dent=1,1,1
full_context,tmqm_3735,L1,dent=1,1,1
full_context,tmqm_3736,L1,dent=1,1,1
full_context,tmqm_3736,L4,dent=1,1,1
full_context,tmqm_3737,L1,dent=2,2,1
full_context,tmqm_3738,L5,dent=2,2,1
full_context,tmqm_3739,L5,dent=1,1,1
full_context,tmqm_3739,L3,dent=1,1,1
full_context,tmqm_3740,L4,dent=1,1,0
full_context,tmqm_3740,L5,dent=1,1,0
full_context,tmqm_3741,L3,dent=1,1,1
full_context,tmqm_3741,L2,dent=1,1,1
full_context,tmqm_3742,L1,dent=2,2,1
full_context,tmqm_3743,L1,dent=2,2,1
full_context,tmqm_3744,L1,dent=2,2,1
full_context,tmqm_3745,L1,dent=2,2,1
full_context,tmqm_3746,L1,dent=1,1,1
full_context,tmqm_3746,L4,dent=1,1,1
full_context,tmqm_3747,L2,dent=2,2,1
full_context,tmqm_3748,L1,dent=2,2,0
full_context,tmqm_3749,L2,dent=1,1,1
full_context,tmqm_3749,L5,dent=1,1,0
full_context,tmqm_3750,L1,dent=2,2,1
full_context,tmqm_3751,L1,dent=2,2,1
full_context,tmqm_3752,L4,dent=1,1,1
full_context,tmqm_3752,L2,dent=1,1,1
full_context,tmqm_3753,L1,dent=2,2,1
full_context,tmqm_3754,L1,dent=2,2,1
full_context,tmqm_3755,L3,dent=1,1,0
full_context,tmqm_3755,L4,dent=1,1,0
full_context,tmqm_3756,L1,dent=1,1,1
full_context,tmqm_3756,L2,dent=1,1,1
full_context,tmqm_3757,L3,dent=1,1,1
full_context,tmqm_3757,L1,dent=1,1,0
full_context,tmqm_3758,L2,dent=2,2,1
full_context,tmqm_3759,L1,dent=1,1,1
full_context,tmqm_3759,L3,dent=1,1,1
full_context,tmqm_3760,L3,dent=1,1,1
full_context,tmqm_3760,L2,dent=1,1,1
full_context,tmqm_3761,L1,dent=2,2,1
full_context,tmqm_3762,L1,dent=1,1,1
full_context,tmqm_3762,L5,dent=1,1,1
full_context,tmqm_3763,L1,dent=1,1,1
full_context,tmqm_3763,L2,dent=1,1,1
full_context,tmqm_3764,L3,dent=1,1,1
full_context,tmqm_3764,L1,dent=1,1,1
full_context,tmqm_3765,L1,dent=1,1,0
full_context,tmqm_3765,L3,dent=1,1,0
full_context,tmqm_3766,L1,dent=1,1,1
full_context,tmqm_3766,L4,dent=1,1,1
full_context,tmqm_3767,L1,dent=2,2,1
full_context,tmqm_3768,L1,dent=2,2,1
full_context,tmqm_3769,L1,dent=1,1,1
full_context,tmqm_3769,L5,dent=1,1,1
full_context,tmqm_3770,L2,dent=1,1,1
full_context,tmqm_3770,L4,dent=1,1,1
full_context,tmqm_3771,L2,dent=2,2,1
full_context,tmqm_3772,L1,dent=2,2,0
full_context,tmqm_3773,L4,dent=2,2,1
full_context,tmqm_3774,L1,dent=2,2,1
full_context,tmqm_3775,L4,dent=1,1,1
full_context,tmqm_3775,L1,dent=1,1,1
full_context,tmqm_3776,L1,dent=1,1,1
full_context,tmqm_3776,L4,dent=1,1,0
full_context,tmqm_3777,L3,dent=1,1,1
full_context,tmqm_3777,L2,dent=1,1,1
full_context,tmqm_3778,L1,dent=2,2,0
full_context,tmqm_3779,L4,dent=1,1,1
full_context,tmqm_3779,L1,dent=1,1,1
full_context,tmqm_3780,L1,dent=2,2,1
full_context,tmqm_3781,L1,dent=2,2,1
full_context,tmqm_3782,L5,dent=1,1,1
full_context,tmqm_3782,L2,dent=1,1,1
full_context,tmqm_3783,L1,dent=2,2,1
full_context,tmqm_3784,L4,dent=1,1,0
full_context,tmqm_3784,L1,dent=1,1,1
full_context,tmqm_3785,L2,dent=1,1,1
full_context,tmqm_3785,L1,dent=1,1,1
full_context,tmqm_3786,L2,dent=2,2,1
full_context,tmqm_3787,L2,dent=2,2,1
full_context,tmqm_3788,L1,dent=2,2,0
full_context,tmqm_3789,L3,dent=2,2,0
full_context,tmqm_3790,L5,dent=1,1,1
full_context,tmqm_3790,L4,dent=1,1,1
full_context,tmqm_3791,L1,dent=2,2,1
full_context,tmqm_3792,L1,dent=2,2,1
full_context,tmqm_3793,L3,dent=1,1,1
full_context,tmqm_3793,L2,dent=1,1,1
full_context,tmqm_3794,L1,dent=1,1,1
full_context,tmqm_3794,L5,dent=1,1,1
full_context,tmqm_3795,L4,dent=1,1,1
full_context,tmqm_3795,L1,dent=1,1,1
full_context,tmqm_3796,L4,dent=1,1,1
full_context,tmqm_3796,L1,dent=1,1,1
full_context,tmqm_3797,L2,dent=2,2,1
full_context,tmqm_3798,L1,dent=2,2,1
full_context,tmqm_3799,L2,dent=1,1,1
full_context,tmqm_3799,L1,dent=1,1,1
full_context,tmqm_3800,L3,dent=2,2,1
full_context,tmqm_3801,L1,dent=2,2,1
full_context,tmqm_3802,L2,dent=2,2,1
full_context,tmqm_3803,L2,dent=1,1,1
full_context,tmqm_3803,L1,dent=1,1,1
full_context,tmqm_3804,L1,dent=2,2,1
full_context,tmqm_3805,L2,dent=1,1,1
full_context,tmqm_3805,L3,dent=1,1,1
full_context,tmqm_3806,L2,dent=1,1,0
full_context,tmqm_3806,L1,dent=1,1,1
full_context,tmqm_3807,L1,dent=2,2,1
full_context,tmqm_3808,L2,dent=1,1,1
full_context,tmqm_3808,L1,dent=1,1,1
full_context,tmqm_3809,L4,dent=1,1,1
full_context,tmqm_3809,L3,dent=1,1,1
full_context,tmqm_3810,L1,dent=2,2,1
full_context,tmqm_3811,L3,dent=1,1,1
full_context,tmqm_3811,L1,dent=1,1,1
full_context,tmqm_3812,L4,dent=1,1,1
full_context,tmqm_3812,L1,dent=1,1,1
full_context,tmqm_3813,L1,dent=1,1,1
full_context,tmqm_3813,L4,dent=1,1,1
full_context,tmqm_3814,L1,dent=2,2,1
full_context,tmqm_3815,L1,dent=1,1,1
full_context,tmqm_3815,L4,dent=1,1,1
full_context,tmqm_3816,L1,dent=1,1,1
full_context,tmqm_3816,L2,dent=1,1,1
full_context,tmqm_3817,L1,dent=1,1,0
full_context,tmqm_3817,L3,dent=1,1,1
full_context,tmqm_3818,L2,dent=2,2,1
full_context,tmqm_3819,L2,dent=1,1,1
full_context,tmqm_3819,L3,dent=1,1,1
full_context,tmqm_3820,L1,dent=1,1,1
full_context,tmqm_3820,L3,dent=1,1,1
full_context,tmqm_3821,L3,dent=1,1,1
full_context,tmqm_3821,L2,dent=1,1,0
full_context,tmqm_3822,L1,dent=1,1,1
full_context,tmqm_3822,L3,dent=1,1,1
full_context,tmqm_3823,L3,dent=1,1,1
full_context,tmqm_3823,L1,dent=1,1,1
full_context,tmqm_3824,L1,dent=1,1,1
full_context,tmqm_3824,L2,dent=1,1,1
full_context,tmqm_3825,L1,dent=2,2,1
full_context,tmqm_3826,L3,dent=1,1,1
full_context,tmqm_3826,L1,dent=1,1,1
full_context,tmqm_3827,L1,dent=1,1,1
full_context,tmqm_3827,L2,dent=1,1,1
full_context,tmqm_3828,L4,dent=1,1,1
full_context,tmqm_3828,L1,dent=1,1,0
full_context,tmqm_3829,L3,dent=1,1,1
full_context,tmqm_3829,L4,dent=1,1,1
full_context,tmqm_3830,L2,dent=1,1,1
full_context,tmqm_3830,L3,dent=1,1,1
full_context,tmqm_3831,L1,dent=2,2,1
full_context,tmqm_3832,L5,dent=1,1,1
full_context,tmqm_3832,L1,dent=1,1,1
full_context,tmqm_3833,L4,dent=2,2,1
full_context,tmqm_3834,L2,dent=1,1,1
full_context,tmqm_3834,L1,dent=1,1,1
full_context,tmqm_3835,L4,dent=1,1,1
full_context,tmqm_3835,L2,dent=1,1,1
full_context,tmqm_3836,L2,dent=1,1,1
full_context,tmqm_3836,L3,dent=1,1,1
full_context,tmqm_3837,L1,dent=1,1,1
full_context,tmqm_3837,L3,dent=1,1,1
full_context,tmqm_3838,L2,dent=1,1,1
full_context,tmqm_3838,L1,dent=1,1,1
full_context,tmqm_3839,L2,dent=2,2,1
full_context,tmqm_3840,L2,dent=1,1,1
full_context,tmqm_3840,L3,dent=1,1,1
full_context,tmqm_3841,L2,dent=1,1,1
full_context,tmqm_3841,L1,dent=1,1,1
full_context,tmqm_3842,L1,dent=2,2,0
full_context,tmqm_3843,L1,dent=1,1,1
full_context,tmqm_3843,L2,dent=1,1,1
full_context,tmqm_3844,L3,dent=1,1,1
full_context,tmqm_3844,L2,dent=1,1,1
full_context,tmqm_3845,L1,dent=1,1,1
full_context,tmqm_3845,L2,dent=1,1,0
full_context,tmqm_3846,L1,dent=2,2,0
full_context,tmqm_3847,L1,dent=2,2,1
full_context,tmqm_3848,L1,dent=2,2,1
full_context,tmqm_3849,L1,dent=2,2,1
full_context,tmqm_3850,L1,dent=2,2,0
full_context,tmqm_3851,L4,dent=2,2,1
full_context,tmqm_3852,L1,dent=1,1,1
full_context,tmqm_3852,L2,dent=1,1,1
full_context,tmqm_3853,L2,dent=1,1,1
full_context,tmqm_3853,L1,dent=1,1,1
full_context,tmqm_3854,L1,dent=2,2,1
full_context,tmqm_3855,L1,dent=1,1,0
full_context,tmqm_3855,L2,dent=1,1,1
full_context,tmqm_3856,L2,dent=1,1,1
full_context,tmqm_3856,L5,dent=1,1,1
full_context,tmqm_3857,L1,dent=2,2,1
full_context,tmqm_3858,L1,dent=2,2,0
full_context,tmqm_3859,L1,dent=2,2,1
full_context,tmqm_3860,L1,dent=2,2,1
full_context,tmqm_3861,L1,dent=2,2,1
full_context,tmqm_3862,L1,dent=2,2,1
full_context,tmqm_3863,L1,dent=1,1,0
full_context,tmqm_3863,L2,dent=1,1,1
full_context,tmqm_3864,L4,dent=1,1,1
full_context,tmqm_3864,L1,dent=1,1,1
full_context,tmqm_3865,L1,dent=1,1,1
full_context,tmqm_3865,L5,dent=1,1,1
full_context,tmqm_3866,L2,dent=1,1,0
full_context,tmqm_3866,L1,dent=1,1,1
full_context,tmqm_3867,L1,dent=2,2,1
full_context,tmqm_3868,L1,dent=2,2,1
full_context,tmqm_3869,L1,dent=2,2,1
full_context,tmqm_3870,L5,dent=1,1,1
full_context,tmqm_3870,L1,dent=1,1,1
full_context,tmqm_3871,L1,dent=1,1,1
full_context,tmqm_3871,L4,dent=1,1,1
full_context,tmqm_3872,L1,dent=2,2,0
full_context,tmqm_3873,L4,dent=2,2,1
full_context,tmqm_3874,L1,dent=2,2,1
full_context,tmqm_3875,L1,dent=1,1,1
full_context,tmqm_3875,L5,dent=1,1,1
full_context,tmqm_3876,L1,dent=2,2,0
full_context,tmqm_3877,L1,dent=2,2,0
full_context,tmqm_3878,L2,dent=1,1,1
full_context,tmqm_3878,L3,dent=1,1,1
full_context,tmqm_3879,L1,dent=2,2,0
full_context,tmqm_3880,L3,dent=1,1,1
full_context,tmqm_3880,L2,dent=1,1,1
full_context,tmqm_3881,L1,dent=1,1,1
full_context,tmqm_3881,L4,dent=1,1,1
full_context,tmqm_3882,L3,dent=2,2,1
full_context,tmqm_3883,L1,dent=2,2,0
full_context,tmqm_3884,L2,dent=1,1,1
full_context,tmqm_3884,L4,dent=1,1,1
full_context,tmqm_3885,L4,dent=1,1,1
full_context,tmqm_3885,L5,dent=1,1,1
full_context,tmqm_3886,L4,dent=1,1,1
full_context,tmqm_3886,L2,dent=1,1,1
full_context,tmqm_3887,L5,dent=2,2,1
full_context,tmqm_3888,L3,dent=1,1,0
full_context,tmqm_3888,L1,dent=1,1,1
full_context,tmqm_3889,L1,dent=2,2,1
full_context,tmqm_3890,L4,dent=1,1,1
full_context,tmqm_3890,L1,dent=1,1,1
full_context,tmqm_3891,L1,dent=2,2,1
full_context,tmqm_3892,L1,dent=1,1,1
full_context,tmqm_3892,L3,dent=1,1,1
full_context,tmqm_3893,L2,dent=2,2,1
full_context,tmqm_3894,L2,dent=1,1,1
full_context,tmqm_3894,L1,dent=1,1,1
full_context,tmqm_3895,L1,dent=2,2,1
full_context,tmqm_3896,L2,dent=1,1,0
full_context,tmqm_3896,L3,dent=1,1,1
full_context,tmqm_3897,L1,dent=2,2,1
full_context,tmqm_3898,L1,dent=2,2,0
full_context,tmqm_3899,L1,dent=2,2,1
full_context,tmqm_3900,L2,dent=1,1,1
full_context,tmqm_3900,L1,dent=1,1,0
full_context,tmqm_3901,L1,dent=1,1,1
full_context,tmqm_3901,L2,dent=1,1,1
full_context,tmqm_3902,L1,dent=1,1,1
full_context,tmqm_3902,L4,dent=1,1,1
full_context,tmqm_3903,L5,dent=2,2,1
full_context,tmqm_3904,L1,dent=2,2,1
full_context,tmqm_3905,L1,dent=2,2,0
