node_id,source_database,source_id,metal_count,metals_str,cn_list,shape_best_list,donor_set,bridge_types,haptic_modes,periodic_truncated,parse_valid,roundtrip_valid,L0,L1,L2,L3
MOF_ACELAX,CSD_MOF,ACELAX,2,Cd+Cd,"4,1","SP,CN1","Br,Br,N,N,N",,,True,True,True,Cd+Cd|CN:4+1,Cd+Cd|CN:4+1|Shape:SP+CN1,Cd+Cd|CN:4+1|Shape:SP+CN1|Donors:Br+Br+N+N+N|Bridges:0,00ad72b2cf03
MOF_ACELIF,CSD_MOF,ACELIF,2,Ni+Ni,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Ni+Ni|CN:6+6,Ni+Ni|CN:6+6|Shape:OC+OC,Ni+Ni|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,4c53042eb9a6
MOF_ACEMAA,CSD_MOF,ACEMAA,3,Cu+Cu+Cu,"4,2,2","SP,L,L","N,N,N,N,N",,,True,True,True,Cu+Cu+Cu|CN:4+2+2,Cu+Cu+Cu|CN:4+2+2|Shape:SP+L+L,Cu+Cu+Cu|CN:4+2+2|Shape:SP+L+L|Donors:N+N+N+N+N|Bridges:0,d0e62dc4e163
MOF_ACEMAY,CSD_MOF,ACEMAY,2,Zn+Zn,"4,1","SP,CN1","O,O,O,O,O",,,True,True,True,Zn+Zn|CN:4+1,Zn+Zn|CN:4+1|Shape:SP+CN1,Zn+Zn|CN:4+1|Shape:SP+CN1|Donors:O+O+O+O+O|Bridges:0,020094bea5eb
MOF_ACEMEE,CSD_MOF,ACEMEE,3,Cu+Cu+Cu,"4,2,2","SP,L,L","N,N,N,N,N,N",,,True,True,True,Cu+Cu+Cu|CN:4+2+2,Cu+Cu+Cu|CN:4+2+2|Shape:SP+L+L,Cu+Cu+Cu|CN:4+2+2|Shape:SP+L+L|Donors:N+N+N+N+N+N|Bridges:0,1bb5884c3b07
MOF_ACEMII,CSD_MOF,ACEMII,2,Cu+Cu,"5,6","TBPY,OC","O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu|CN:5+6,Cu+Cu|CN:5+6|Shape:TBPY+OC,Cu+Cu|CN:5+6|Shape:TBPY+OC|Donors:O+O+O+O+O+O+O+O+O+O+O|Bridges:0,74bbd28e5b29
MOF_ACENAG,CSD_MOF,ACENAG,2,Ag+Ag,"2,2","L,L","O,O,O",mu2-O,,True,True,True,Ag+Ag|CN:2+2,Ag+Ag|CN:2+2|Shape:L+L,Ag+Ag|CN:2+2|Shape:L+L|Donors:O+O+O|Bridges:1,6fa85418cad0
MOF_ACENIF,CSD_MOF,ACENIF,8,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,"4,5,5,4,5,5,1,1","SP,TBPY,TBPY,SP,TBPY,TBPY,CN1,CN1","N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn|CN:4+5+5+4+5+5+1+1,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn|CN:4+5+5+4+5+5+1+1|Shape:SP+TBPY+TBPY+SP+TBPY+TBPY+CN1+CN1,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn|CN:4+5+5+4+5+5+1+1|Shape:SP+TBPY+TBPY+SP+TBPY+TBPY+CN1+CN1|Donors:N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:4,0234411bdd9b
MOF_ACEPAD,CSD_MOF,ACEPAD,2,Ni+Ni,"6,6","OC,OC","O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Ni+Ni|CN:6+6,Ni+Ni|CN:6+6|Shape:OC+OC,Ni+Ni|CN:6+6|Shape:OC+OC|Donors:O+O+O+O+O+O+O+O+O+O|Bridges:2,92b813ede401
MOF_ACEPED,CSD_MOF,ACEPED,1,Cu,6,OC,"O,O,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,4c65f208b165
MOF_ACEPIH,CSD_MOF,ACEPIH,2,Cu+Cu,"6,6","OC,OC","O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu|CN:6+6,Cu+Cu|CN:6+6|Shape:OC+OC,Cu+Cu|CN:6+6|Shape:OC+OC|Donors:O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,03f6d76ee0bf
MOF_ACEPIL,CSD_MOF,ACEPIL,1,Zn,5,TBPY,"N,O,O,O",,,True,True,True,Zn|CN:5,Zn|CN:5|Shape:TBPY,Zn|CN:5|Shape:TBPY|Donors:N+O+O+O|Bridges:0,1f2ebd708513
MOF_ACEPON,CSD_MOF,ACEPON,1,Cu,6,OC,"O,O,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,4c65f208b165
MOF_ACEPOR,CSD_MOF,ACEPOR,1,Zn,6,OC,"N,N,O,O,O,O",,,True,True,True,Zn|CN:6,Zn|CN:6|Shape:OC,Zn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,9243618fdff2
MOF_ACEPUW,CSD_MOF,ACEPUW,6,Zn+Zn+Zn+Zn+Zn+Zn,"5,6,5,5,6,5","TBPY,OC,TBPY,TBPY,OC,TBPY","N,N,N,N,N,N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O","mu2-N,mu2-O",,True,True,True,Zn+Zn+Zn+Zn+Zn+Zn|CN:5+6+5+5+6+5,Zn+Zn+Zn+Zn+Zn+Zn|CN:5+6+5+5+6+5|Shape:TBPY+OC+TBPY+TBPY+OC+TBPY,Zn+Zn+Zn+Zn+Zn+Zn|CN:5+6+5+5+6+5|Shape:TBPY+OC+TBPY+TBPY+OC+TBPY|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:6,c4675ba4e9ac
MOF_ACESAG,CSD_MOF,ACESAG,2,Cd+Cd,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:6+6,Cd+Cd|CN:6+6|Shape:OC+OC,Cd+Cd|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,8ec8f0743185
MOF_ACESMN,CSD_MOF,ACESMN,1,Mn,6,OC,"N,N,O,O,O,O",,,True,True,True,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32
MOF_ACETCO,CSD_MOF,ACETCO,1,Co,6,OC,"O,O,O,O,O,O",,,True,True,True,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,62bac718689b
MOF_ACETIP,CSD_MOF,ACETIP,2,Ag+Ag,"4,4","SP,SP","N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag|CN:4+4,Ag+Ag|CN:4+4|Shape:SP+SP,Ag+Ag|CN:4+4|Shape:SP+SP|Donors:N+N+N+N+N+N+N+N|Bridges:0,133b9fe80470
MOF_ACETOV,CSD_MOF,ACETOV,2,Ag+Ag,"4,4","SP,SP","N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag|CN:4+4,Ag+Ag|CN:4+4|Shape:SP+SP,Ag+Ag|CN:4+4|Shape:SP+SP|Donors:N+N+N+N+N+N+N+N|Bridges:0,133b9fe80470
MOF_ACETUB,CSD_MOF,ACETUB,1,Ag,4,SP,"N,N,N,N",,,True,True,True,Ag|CN:4,Ag|CN:4|Shape:SP,Ag|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,f0e5194ad6f1
MOF_ACEVAF,CSD_MOF,ACEVAF,1,Ni,6,OC,"N,N,O,O,O,O",,,True,True,True,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,96636951ed39
MOF_ACEVAJ,CSD_MOF,ACEVAJ,1,Ag,4,SP,"N,N,N,N",,,True,True,True,Ag|CN:4,Ag|CN:4|Shape:SP,Ag|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,f0e5194ad6f1
MOF_ACEVEN,CSD_MOF,ACEVEN,6,Ag+Ag+Ag+Ag+Ag+Ag,"4,4,4,4,4,4","SP,SP,SP,SP,SP,SP","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag|CN:4+4+4+4+4+4,Ag+Ag+Ag+Ag+Ag+Ag|CN:4+4+4+4+4+4|Shape:SP+SP+SP+SP+SP+SP,Ag+Ag+Ag+Ag+Ag+Ag|CN:4+4+4+4+4+4|Shape:SP+SP+SP+SP+SP+SP|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N|Bridges:0,b5c2828f61f5
MOF_ACEVIR,CSD_MOF,ACEVIR,2,Ag+Ag,"4,4","SP,SP","N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag|CN:4+4,Ag+Ag|CN:4+4|Shape:SP+SP,Ag+Ag|CN:4+4|Shape:SP+SP|Donors:N+N+N+N+N+N+N+N|Bridges:0,133b9fe80470
MOF_ACEVOX,CSD_MOF,ACEVOX,2,Ag+Ag,"3,3","TP,TP","N,N,N,N,O,O",,,True,True,True,Ag+Ag|CN:3+3,Ag+Ag|CN:3+3|Shape:TP+TP,Ag+Ag|CN:3+3|Shape:TP+TP|Donors:N+N+N+N+O+O|Bridges:0,d63584b23a3a
MOF_ACEWAJ,CSD_MOF,ACEWAJ,2,Zn+Zn,"6,6","OC,OC","N,N,O,O,O,O,O",mu2-O,,True,True,True,Zn+Zn|CN:6+6,Zn+Zn|CN:6+6|Shape:OC+OC,Zn+Zn|CN:6+6|Shape:OC+OC|Donors:N+N+O+O+O+O+O|Bridges:2,74c5f3ebf4fc
MOF_ACEWEN,CSD_MOF,ACEWEN,2,Zn+Zn,"6,6","OC,OC","N,N,O,O,O,O,O",mu2-O,,True,True,True,Zn+Zn|CN:6+6,Zn+Zn|CN:6+6|Shape:OC+OC,Zn+Zn|CN:6+6|Shape:OC+OC|Donors:N+N+O+O+O+O+O|Bridges:3,e8e4cf045cff
MOF_ACEWIR,CSD_MOF,ACEWIR,2,Zn+Zn,"6,6","OC,OC","N,N,O,O,O,O,O",mu2-O,,True,True,True,Zn+Zn|CN:6+6,Zn+Zn|CN:6+6|Shape:OC+OC,Zn+Zn|CN:6+6|Shape:OC+OC|Donors:N+N+O+O+O+O+O|Bridges:2,74c5f3ebf4fc
MOF_ACIBEU,CSD_MOF,ACIBEU,6,Co+Co+Co+Co+Co+Co,"6,6,6,2,3,2","OC,OC,OC,L,TP,L","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co+Co+Co+Co+Co|CN:6+6+6+2+3+2,Co+Co+Co+Co+Co+Co|CN:6+6+6+2+3+2|Shape:OC+OC+OC+L+TP+L,Co+Co+Co+Co+Co+Co|CN:6+6+6+2+3+2|Shape:OC+OC+OC+L+TP+L|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:4,d2f6f17a39e6
MOF_ACIBEU01,CSD_MOF,ACIBEU01,3,Co+Co+Co,"6,2,6","OC,L,OC","O,O,O,O,O,O,O,O,O","mu2-O,mu3-O",,True,True,True,Co+Co+Co|CN:6+2+6,Co+Co+Co|CN:6+2+6|Shape:OC+L+OC,Co+Co+Co|CN:6+2+6|Shape:OC+L+OC|Donors:O+O+O+O+O+O+O+O+O|Bridges:3,cc1acdc6ba18
MOF_ACIBEU02,CSD_MOF,ACIBEU02,3,Co+Co+Co,"6,2,6","OC,L,OC","O,O,O,O,O,O,O,O,O","mu2-O,mu3-O",,True,True,True,Co+Co+Co|CN:6+2+6,Co+Co+Co|CN:6+2+6|Shape:OC+L+OC,Co+Co+Co|CN:6+2+6|Shape:OC+L+OC|Donors:O+O+O+O+O+O+O+O+O|Bridges:3,cc1acdc6ba18
MOF_ACIBOE,CSD_MOF,ACIBOE,8,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,"6,6,1,1,5,1,1,1","OC,OC,CN1,CN1,TBPY,CN1,CN1,CN1","H,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu3-O,,True,True,True,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn|CN:6+6+1+1+5+1+1+1,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn|CN:6+6+1+1+5+1+1+1|Shape:OC+OC+CN1+CN1+TBPY+CN1+CN1+CN1,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn|CN:6+6+1+1+5+1+1+1|Shape:OC+OC+CN1+CN1+TBPY+CN1+CN1+CN1|Donors:H+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:1,c7e755da1def
MOF_ACICEY,CSD_MOF,ACICEY,4,Ag+Ag+Ag+Ag,"6,4,6,4","OC,SP,OC,SP","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O,O,O,O",,,True,True,True,Ag+Ag+Ag+Ag|CN:6+4+6+4,Ag+Ag+Ag+Ag|CN:6+4+6+4|Shape:OC+SP+OC+SP,Ag+Ag+Ag+Ag|CN:6+4+6+4|Shape:OC+SP+OC+SP|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+O+O+O+O|Bridges:0,97d6d4d524a2
MOF_ACICIC,CSD_MOF,ACICIC,1,Ag,6,OC,"Br,Br,O,O,O",,,True,True,True,Ag|CN:6,Ag|CN:6|Shape:OC,Ag|CN:6|Shape:OC|Donors:Br+Br+O+O+O|Bridges:0,e9d5595ddceb
MOF_ACICOF,CSD_MOF,ACICOF,2,Zn+Zn,"6,1","OC,CN1","N,N,N,O,O,O,O",,,True,True,True,Zn+Zn|CN:6+1,Zn+Zn|CN:6+1|Shape:OC+CN1,Zn+Zn|CN:6+1|Shape:OC+CN1|Donors:N+N+N+O+O+O+O|Bridges:0,9b0adc066740
MOF_ACICOH,CSD_MOF,ACICOH,1,Ni,6,OC,"N,N,O,O,O,O",,,True,True,True,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,96636951ed39
MOF_ACICOI,CSD_MOF,ACICOI,4,Ag+Ag+Ag+Ag,"6,5,6,5","OC,TBPY,OC,TBPY","Br,Br,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O,O,O,O",,,True,True,True,Ag+Ag+Ag+Ag|CN:6+5+6+5,Ag+Ag+Ag+Ag|CN:6+5+6+5|Shape:OC+TBPY+OC+TBPY,Ag+Ag+Ag+Ag|CN:6+5+6+5|Shape:OC+TBPY+OC+TBPY|Donors:Br+Br+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+O+O+O+O|Bridges:0,39184c905b65
MOF_ACICUL,CSD_MOF,ACICUL,1,Zn,4,SP,"N,O,O,O",,,True,True,True,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:N+O+O+O|Bridges:0,b193eada45f0
MOF_ACICUO,CSD_MOF,ACICUO,2,Ag+Ag,"5,5","TBPY,TBPY","N,N,N,N,N,N,N,O,O",mu2-N,,True,True,True,Ag+Ag|CN:5+5,Ag+Ag|CN:5+5|Shape:TBPY+TBPY,Ag+Ag|CN:5+5|Shape:TBPY+TBPY|Donors:N+N+N+N+N+N+N+O+O|Bridges:1,8da1c8012f3d
MOF_ACIDAT,CSD_MOF,ACIDAT,2,Cu+Cu,"5,1","TBPY,CN1","N,N,O,O,O,O",,,True,True,True,Cu+Cu|CN:5+1,Cu+Cu|CN:5+1|Shape:TBPY+CN1,Cu+Cu|CN:5+1|Shape:TBPY+CN1|Donors:N+N+O+O+O+O|Bridges:0,25cbc1fc2ecf
MOF_ACIFOI,CSD_MOF,ACIFOI,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ACIGAX,CSD_MOF,ACIGAX,2,Cu+Cu,"4,4","SP,SP","I,I,N,N",mu2-I,,True,True,True,Cu+Cu|CN:4+4,Cu+Cu|CN:4+4|Shape:SP+SP,Cu+Cu|CN:4+4|Shape:SP+SP|Donors:I+I+N+N|Bridges:2,3e7e16531ff2
MOF_ACIGEB,CSD_MOF,ACIGEB,1,Cu,4,SP,"I,N,N",,,True,True,True,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:I+N+N|Bridges:0,0f1d41b13b42
MOF_ACIGIF,CSD_MOF,ACIGIF,4,Cu+Cu+Cu+Cu,"4,4,4,4","SP,SP,SP,SP","I,I,I,I,N,N,N,N,N,N,N,N",mu2-I,,True,True,True,Cu+Cu+Cu+Cu|CN:4+4+4+4,Cu+Cu+Cu+Cu|CN:4+4+4+4|Shape:SP+SP+SP+SP,Cu+Cu+Cu+Cu|CN:4+4+4+4|Shape:SP+SP+SP+SP|Donors:I+I+I+I+N+N+N+N+N+N+N+N|Bridges:4,773235c6d55e
MOF_ACIJAX,CSD_MOF,ACIJAX,2,Cu+Cu,"6,6","OC,OC","N,N,N,N,N,N,N,N,O,O,O,O",,,True,True,True,Cu+Cu|CN:6+6,Cu+Cu|CN:6+6|Shape:OC+OC,Cu+Cu|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+N+N+N+N+O+O+O+O|Bridges:0,497ac5aa05a4
MOF_ACIJEB,CSD_MOF,ACIJEB,2,Ni+Ni,"6,1","OC,CN1","N,N,N,N,N,N,N",,,True,True,True,Ni+Ni|CN:6+1,Ni+Ni|CN:6+1|Shape:OC+CN1,Ni+Ni|CN:6+1|Shape:OC+CN1|Donors:N+N+N+N+N+N+N|Bridges:0,0a29edbb80d5
MOF_ACIJEF,CSD_MOF,ACIJEF,6,Cu+Cu+Cu+Cu+Cu+Cu,"5,6,5,6,5,5","TBPY,OC,TBPY,OC,TBPY,TBPY","N,N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O","mu2-N,mu2-O,mu3-N,mu4-O",,True,True,True,Cu+Cu+Cu+Cu+Cu+Cu|CN:5+6+5+6+5+5,Cu+Cu+Cu+Cu+Cu+Cu|CN:5+6+5+6+5+5|Shape:TBPY+OC+TBPY+OC+TBPY+TBPY,Cu+Cu+Cu+Cu+Cu+Cu|CN:5+6+5+6+5+5|Shape:TBPY+OC+TBPY+OC+TBPY+TBPY|Donors:N+N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:4,d19b225590b1
MOF_ACIJIH,CSD_MOF,ACIJIH,2,Cu+Cu,"5,1","TBPY,CN1","Cl,Cl,Cl,N,O",mu2-Cl,,True,True,True,Cu+Cu|CN:5+1,Cu+Cu|CN:5+1|Shape:TBPY+CN1,Cu+Cu|CN:5+1|Shape:TBPY+CN1|Donors:Cl+Cl+Cl+N+O|Bridges:1,fe00228f15f6
MOF_ACIJIJ,CSD_MOF,ACIJIJ,6,Cu+Cu+Cu+Cu+Cu+Cu,"5,5,5,5,6,6","TBPY,TBPY,TBPY,TBPY,OC,OC","Cl,N,N,N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O","mu2-N,mu4-Cl,mu4-O",,True,True,True,Cu+Cu+Cu+Cu+Cu+Cu|CN:5+5+5+5+6+6,Cu+Cu+Cu+Cu+Cu+Cu|CN:5+5+5+5+6+6|Shape:TBPY+TBPY+TBPY+TBPY+OC+OC,Cu+Cu+Cu+Cu+Cu+Cu|CN:5+5+5+5+6+6|Shape:TBPY+TBPY+TBPY+TBPY+OC+OC|Donors:Cl+N+N+N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:3,1f438799247d
MOF_ACIJON,CSD_MOF,ACIJON,1,Zn,6,OC,"O,O,O,O,O,O",,,True,True,True,Zn|CN:6,Zn|CN:6|Shape:OC,Zn|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,2f2268d6d759
MOF_ACIJUT,CSD_MOF,ACIJUT,1,Zn,5,TBPY,"Br,Br,O,O,O",,,True,True,True,Zn|CN:5,Zn|CN:5|Shape:TBPY,Zn|CN:5|Shape:TBPY|Donors:Br+Br+O+O+O|Bridges:0,545865944287
MOF_ACIKAA,CSD_MOF,ACIKAA,1,Zn,5,TBPY,"N,N,O,O,O",,,True,True,True,Zn|CN:5,Zn|CN:5|Shape:TBPY,Zn|CN:5|Shape:TBPY|Donors:N+N+O+O+O|Bridges:0,9856b9b06972
MOF_ACIPAF,CSD_MOF,ACIPAF,4,Cu+Cu+Ni+Ni,"6,4,6,4","OC,SP,OC,SP","C,C,C,C,C,C,C,C,N,N,N,N,N,N,N,N,N,N,N,N",,,True,True,True,Cu+Cu+Ni+Ni|CN:6+4+6+4,Cu+Cu+Ni+Ni|CN:6+4+6+4|Shape:OC+SP+OC+SP,Cu+Cu+Ni+Ni|CN:6+4+6+4|Shape:OC+SP+OC+SP|Donors:C+C+C+C+C+C+C+C+N+N+N+N+N+N+N+N+N+N+N+N|Bridges:0,902fd2072704
MOF_ACIPEJ,CSD_MOF,ACIPEJ,2,Cu+Pd,"4,6","SP,OC","C,C,C,C,N,N,N,N,N,N",,,True,True,True,Cu+Pd|CN:4+6,Cu+Pd|CN:4+6|Shape:SP+OC,Cu+Pd|CN:4+6|Shape:SP+OC|Donors:C+C+C+C+N+N+N+N+N+N|Bridges:0,0d44adc54a90
MOF_ACIQEJ,CSD_MOF,ACIQEJ,1,Mn,6,OC,"N,N,O,O,O,O",,,True,True,True,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32
MOF_ACIQIN,CSD_MOF,ACIQIN,2,Mn+Mn,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Mn+Mn|CN:6+6,Mn+Mn|CN:6+6|Shape:OC+OC,Mn+Mn|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,6ab2f22c76e9
MOF_ACIQUZ,CSD_MOF,ACIQUZ,2,Co+Co,"6,1","OC,CN1","O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co|CN:6+1,Co+Co|CN:6+1|Shape:OC+CN1,Co+Co|CN:6+1|Shape:OC+CN1|Donors:O+O+O+O+O+O|Bridges:1,81d0149cf9a4
MOF_ACIRIP,CSD_MOF,ACIRIP,2,Cd+Cd,"5,5","TBPY,TBPY","N,N,N,N,N,N,S,S,S,S",,,True,True,True,Cd+Cd|CN:5+5,Cd+Cd|CN:5+5|Shape:TBPY+TBPY,Cd+Cd|CN:5+5|Shape:TBPY+TBPY|Donors:N+N+N+N+N+N+S+S+S+S|Bridges:0,c34ccf98eab1
MOF_ACIROV,CSD_MOF,ACIROV,2,Ag+Ag,"4,1","SP,CN1","N,N,N,O,O",,,True,True,True,Ag+Ag|CN:4+1,Ag+Ag|CN:4+1|Shape:SP+CN1,Ag+Ag|CN:4+1|Shape:SP+CN1|Donors:N+N+N+O+O|Bridges:0,ab95c75d6332
MOF_ACISAK,CSD_MOF,ACISAK,2,Cd+Cd,"7,7","PBPY,PBPY","N,N,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+7,Cd+Cd|CN:7+7|Shape:PBPY+PBPY,Cd+Cd|CN:7+7|Shape:PBPY+PBPY|Donors:N+N+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,4b310cf10cd4
MOF_ACISEM,CSD_MOF,ACISEM,2,Cu+Cu,"4,4","SP,SP","Cl,Cl,Cl,Cl,N,N,N,N",,,True,True,True,Cu+Cu|CN:4+4,Cu+Cu|CN:4+4|Shape:SP+SP,Cu+Cu|CN:4+4|Shape:SP+SP|Donors:Cl+Cl+Cl+Cl+N+N+N+N|Bridges:0,c4897d4d8602
MOF_ACISIQ,CSD_MOF,ACISIQ,2,Cu+Cu,"4,1","SP,CN1","Cl,Cl,N,N,N",,,True,True,True,Cu+Cu|CN:4+1,Cu+Cu|CN:4+1|Shape:SP+CN1,Cu+Cu|CN:4+1|Shape:SP+CN1|Donors:Cl+Cl+N+N+N|Bridges:0,7677a4e92f5b
MOF_ACISOW,CSD_MOF,ACISOW,2,Zn+Zn,"4,4","SP,SP","N,N,N,N,N,N,N,N",,,True,True,True,Zn+Zn|CN:4+4,Zn+Zn|CN:4+4|Shape:SP+SP,Zn+Zn|CN:4+4|Shape:SP+SP|Donors:N+N+N+N+N+N+N+N|Bridges:0,264a71e30076
MOF_ACITAK,CSD_MOF,ACITAK,2,Cu+Cu,"3,3","TP,TP","I,I,N,N,N,N",,,True,True,True,Cu+Cu|CN:3+3,Cu+Cu|CN:3+3|Shape:TP+TP,Cu+Cu|CN:3+3|Shape:TP+TP|Donors:I+I+N+N+N+N|Bridges:0,c0b787b63d7b
MOF_ACITOV,CSD_MOF,ACITOV,4,Cu+Cu+Cu+Cu,"4,4,4,4","SP,SP,SP,SP","N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu+Cu|CN:4+4+4+4,Cu+Cu+Cu+Cu|CN:4+4+4+4|Shape:SP+SP+SP+SP,Cu+Cu+Cu+Cu|CN:4+4+4+4|Shape:SP+SP+SP+SP|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,54356275cbb3
MOF_ACIWUF,CSD_MOF,ACIWUF,2,Hg+Hg,"4,1","SP,CN1","Cl,Cl,N,N,N",,,True,True,True,Hg+Hg|CN:4+1,Hg+Hg|CN:4+1|Shape:SP+CN1,Hg+Hg|CN:4+1|Shape:SP+CN1|Donors:Cl+Cl+N+N+N|Bridges:0,49cb5dc13556
MOF_ACIXAM,CSD_MOF,ACIXAM,1,Hg,6,OC,"Cl,Cl,N,N,O,O",,,True,True,True,Hg|CN:6,Hg|CN:6|Shape:OC,Hg|CN:6|Shape:OC|Donors:Cl+Cl+N+N+O+O|Bridges:0,0793c7545832
MOF_ACIYER,CSD_MOF,ACIYER,2,Rh+Rh,"5,5","TBPY,TBPY","N,N,O,O,O,O,O,O,O,O",,,True,True,True,Rh+Rh|CN:5+5,Rh+Rh|CN:5+5|Shape:TBPY+TBPY,Rh+Rh|CN:5+5|Shape:TBPY+TBPY|Donors:N+N+O+O+O+O+O+O+O+O|Bridges:0,cacbffe23bc7
MOF_ACIYER01,CSD_MOF,ACIYER01,2,Rh+Rh,"5,5","TBPY,TBPY","N,N,O,O,O,O,O,O,O,O",,,True,True,True,Rh+Rh|CN:5+5,Rh+Rh|CN:5+5|Shape:TBPY+TBPY,Rh+Rh|CN:5+5|Shape:TBPY+TBPY|Donors:N+N+O+O+O+O+O+O+O+O|Bridges:0,cacbffe23bc7
MOF_ACIYER02,CSD_MOF,ACIYER02,2,Rh+Rh,"5,5","TBPY,TBPY","N,N,O,O,O,O,O,O,O,O",,,True,True,True,Rh+Rh|CN:5+5,Rh+Rh|CN:5+5|Shape:TBPY+TBPY,Rh+Rh|CN:5+5|Shape:TBPY+TBPY|Donors:N+N+O+O+O+O+O+O+O+O|Bridges:0,cacbffe23bc7
