selection_order,mol_id,fold,metal,cn,graph_sha256,candidate_count,k,signature_matches,exact_matches,signature_fully_collapsed,exact_fully_collapsed,signature_roundtrip_passes,exact_roundtrip_passes,signature_roundtrip_all,exact_roundtrip_all,candidate_count_matches,candidate_count_stable,variant_errors,signature_reference_sha256,exact_reference_sha256,encode_median_seconds,signature_median_seconds,exact_median_seconds,error_examples_json,fatal_error
69,AHUXIM,0,Ir,6,b6defbe2fdad2c3612fb9f9d7e6ea4689c0697829e9c28185f00dc1f537547b8,4,100,56,100,False,True,100,100,True,True,100,True,0,e9a3568c7e8727eb53b8ff289c6eca79c9c705104f4a0e502f4efdf5b567c439,a6242012269150999cc89e67b5b5b1a0a41b29d3ccf5d42b5377734a236a720f,0.01232930000696797,0.00022830002126283944,0.0013586999848484993,[],
70,ABEPAA,1,Ni,4,b16f0ff14a38a8ee9dceee5ecac8e0d6061892b4bae9783d9a3a5697dd9412bd,2,100,100,100,True,True,100,100,True,True,100,True,0,7ade8d3281e539e2f2ef70abc05b46d946ff962e3fddbbfa4b7f5831eda8dfe5,7ade8d3281e539e2f2ef70abc05b46d946ff962e3fddbbfa4b7f5831eda8dfe5,0.007220500003313646,0.0002662999904714525,0.0007896999886725098,[],
71,MICWII,4,Zn,5,5e43416440836c1ddab7453423b72da98bf905a3344ebe6bfd4f534628e292a7,4,100,100,100,True,True,100,100,True,True,100,True,0,7088048617dfec673b03f48d44394a7c3405b3972444d5b0ce49a97a887eef6c,7088048617dfec673b03f48d44394a7c3405b3972444d5b0ce49a97a887eef6c,0.004090499991434626,0.0002271000121254474,0.0010212000051978976,[],
72,IDAMAB,0,Pt,4,c63abd9ebcd2b0995b069d1e3395f52b00df078f3d7c4fc14fe33f8a192e4008,2,100,47,100,False,True,100,100,True,True,100,True,0,e0cfdb6b0b283fe956af283cb3f9a1be0e445ae79cec427ebd3c2cd11cfe5dc8,e0cfdb6b0b283fe956af283cb3f9a1be0e445ae79cec427ebd3c2cd11cfe5dc8,0.006255400003283285,0.00023029997828416526,0.000662900012684986,[],
73,CUMXAK,0,Ni,5,cfecf1255e4313c265c0ccdac65220e51e4462fd2600f21e1914e780d0447c96,2,100,59,100,False,True,100,100,True,True,100,True,0,d1475fe3c68ede5108c39935a9a46cc4ae6da1bd1b63b7fd158ab9870abb5722,cd260d5f60b78f91a20ceda21a9e89f8c663a3e141212574dc10621d7cb5b4d8,0.009550949995173141,0.0003268000145908445,0.000989099993603304,[],
74,OJIWEL,1,Pt,4,c79868227d1285b1de76b56486a826b80bed90b538fb4f0f1a41df604befc21f,2,100,100,100,True,True,100,100,True,True,100,True,0,34cb64bc62d98a9a200dd5d9b5db6c054e001882e4e28a5574fe353e230079c5,34cb64bc62d98a9a200dd5d9b5db6c054e001882e4e28a5574fe353e230079c5,0.006181799995829351,0.000228599994443357,0.0006603000219911337,[],
75,NOZSON,2,Zn,4,1fc372118fda45e66160bf4b7f7a21487aed35b83da5b052b3be4066182aa7b9,2,100,100,100,True,True,100,100,True,True,100,True,0,899bd60998ec1b8730972a9cd69429464ab4273a823819e0c3a9307aedde7f16,899bd60998ec1b8730972a9cd69429464ab4273a823819e0c3a9307aedde7f16,0.0071050999977160245,0.0001886000100057572,0.000423500023316592,[],
76,FAYKID,2,Pt,4,f142c39224eb4bfefa2fe8495e98cc17d1f7cfd9f5af917bfdc003923786f029,2,100,100,100,True,True,100,100,True,True,100,True,0,cfbeb06946525f26c6dfffcfd032667f3fb2a760e621bfb22dafaca7810c266d,cfbeb06946525f26c6dfffcfd032667f3fb2a760e621bfb22dafaca7810c266d,0.005202350002946332,0.0002285000227857381,0.0006683999963570386,[],
77,UDIRIL,2,Zn,5,f1daec751d7f640abf2ae28d502567bb4a879d4649905427f5640dfa00d169c4,2,100,40,100,False,True,100,100,True,True,100,True,0,476dadaf072690f8881fce636ebb5e1724db7253bfd8374b76c598d4f061fa49,476dadaf072690f8881fce636ebb5e1724db7253bfd8374b76c598d4f061fa49,0.0052584500081138685,0.00024850000045262277,0.0006301999965216964,[],
78,ZAQYAR,0,Cu,4,50532dcdcd0cdb42373b56afbbcf19c5944d3c554d5857759962a96126355073,2,100,50,100,False,True,100,100,True,True,100,True,0,5e959c4cfdf682eb060c8c294b50960a0ead67b1c1d8a1b45340c05083e21373,8ae28a28471b0949df89abb23fba785cfeb4073136d2fb55e88f0366f7e04e44,0.011146699995151721,0.000205100019229576,0.0004944000102113932,[],
79,TUGXIE,0,Fe,5,6ba6e4ccf913ddad8e19a062b94cf13186f624f4c25d63f163c729109c4653fe,6,100,30,100,False,True,100,100,True,True,100,True,0,62ed2a371a7685e185f7f57841b0b54c6b665c44178fe02e320aa159b900a225,137af001ca1d8d7e50c8370f63ac81928efb9c4a40809c353af54ba533254ce7,0.006893550002132542,0.0002901000261772424,0.0018378999957349151,[],
80,SATRUC,2,Ir,6,58627d1ecedb167f61d772d577c94e39622671ebac064bfe9dab194346c6b52d,4,100,48,100,False,True,100,100,True,True,100,True,0,8f715a482a96918d85f30d4173ec93fdcc024301537d34041eb9273f3aad89b0,8f715a482a96918d85f30d4173ec93fdcc024301537d34041eb9273f3aad89b0,0.012562849995447323,0.0003546999942045659,0.0021437999967020005,[],
81,XEYWII,1,Zn,6,94c84c7fc6578f1b2325d918974dc401f96a209c90f1d054f32c874a4f3f99c0,4,100,52,100,False,True,100,100,True,True,100,True,0,9716f1e88775b631cfde7eb5cbdedbbf94dc314807f10bc1b3c7928be3935338,2c9f093aa21b6fa95ca2980789943aca6991e8dd1944fd1ed508c9fc76a55f64,0.010800350006320514,0.00020790001144632697,0.0012176000163890421,[],
82,FAWSAX,1,Pd,4,4067709901c3c56fd2015dabf15d7c12794b876bdf960ee89b5e6c41bb93da57,2,100,100,100,True,True,100,100,True,True,100,True,0,a56fdbf7869bd1545ce54681d5ea515b6e682707280f2c138f8663869e950f1e,a56fdbf7869bd1545ce54681d5ea515b6e682707280f2c138f8663869e950f1e,0.008515899986377917,0.00025209999876096845,0.0007248999900184572,[],
83,KEKTEZ,3,Pd,4,1fc535c71510ba4f7cf4415428fd38690be10ab7a69d5c0e74c908165571c684,4,100,46,100,False,True,100,100,True,True,100,True,0,d5b926c4d2727970b8fb4cd52edda9166fb5b9b47d17ef6473bf08bb2283cc2f,d5b926c4d2727970b8fb4cd52edda9166fb5b9b47d17ef6473bf08bb2283cc2f,0.0033785499981604517,0.00015460001304745674,0.0007350000087171793,[],
84,DUPGEA,2,Pd,4,f4b87ff7ec399dc530a6be90331297940c51d0a9113e804207010cb7038e7625,2,100,100,100,True,True,100,100,True,True,100,True,0,dbe801726fbf31e2f6f9d37163a8fb9e2e300318c904529d9770f188af807edd,dbe801726fbf31e2f6f9d37163a8fb9e2e300318c904529d9770f188af807edd,0.0027107999922009185,0.00015440001152455807,0.0004454999871086329,[],
85,JEYGEZ,0,Ir,5,44e93c1aeda6ce10296997ecac138a245a605e6d70dc57fe274f759a1d1d0ca5,6,100,34,100,False,True,100,100,True,True,100,True,0,b562dc270f61176d8f87c9a26b7483abc9b33aee9a3ad3343576528094b227f2,96cb374e011feaf106527d285531f05fb5fac5c03c4882c06d70c88802b01697,0.004144449994782917,0.00019520000205375254,0.0013692000065930188,[],
86,YABPAS,2,Pd,4,203220f3761208ebd5cd5b63f53132e03f6a2940b8c644a7f8097808706cc599,4,100,100,100,True,True,100,100,True,True,100,True,0,6cb658d625c865837c0c40d165276045d354a04450e3d7dcf584394cf0264e5f,6cb658d625c865837c0c40d165276045d354a04450e3d7dcf584394cf0264e5f,0.004458649986190721,0.0001598999951966107,0.0007307000050786883,[],
87,DUZZIH,2,Zn,5,d46928916369c1d3e1ad559e5a39c4b7ed2ce1dd328293cc0bfb4fc637fdb6e9,4,100,100,100,True,True,100,100,True,True,100,True,0,0446349e4ab39694e998eb5d4f34dbf1541c819d8cde0ed33d805f8ac4ab3cff,0446349e4ab39694e998eb5d4f34dbf1541c819d8cde0ed33d805f8ac4ab3cff,0.0025942500069504604,0.00018279999494552612,0.0008726000087335706,[],
88,TAYJIQ,0,Pt,4,f7beb96ee9dcca39fdf3dd78580702ceda672f001d558623dc1be9501deb37c9,2,100,56,100,False,True,100,100,True,True,100,True,0,2a85fe4b26218fb8b83f25459eaaad27568c1b1724f6ccf94cc686eae52fd9b4,b23bc8c83f849fc881f561e93f55cf4d8a140147bdcebf4f9f9155d975f436d8,0.0024415999941993505,0.00015360000543296337,0.0004344999906606972,[],
89,CEJGEF,2,Zn,4,2b28921d97c3e3a0a23da7cf07af3f0b726d66d4e698c183c3c45a635fcc8769,4,100,100,100,True,True,100,100,True,True,100,True,0,eea57f9e4a39830944193cde79ac15daeda192b0810df6159ee317b90cc51dca,eea57f9e4a39830944193cde79ac15daeda192b0810df6159ee317b90cc51dca,0.0029969500174047425,0.00016299998969770968,0.0006995000003371388,[],
90,TIGXOY,3,Zn,4,3987f5bd943baf165693a52f560999870806fb42a15c012a5eeb608b41195cc7,4,100,100,100,True,True,100,100,True,True,100,True,0,4e908fa4466fc7edfd4626e0cd94f3ecbd716862c5b0eda5bc25d4198a9a2e72,4e908fa4466fc7edfd4626e0cd94f3ecbd716862c5b0eda5bc25d4198a9a2e72,0.0032477499917149544,0.00026020000223070383,0.001262500009033829,[],
91,NAGSIY,2,Zn,6,2aa1912b46fa472d57f05470c007d8a1cbde9189f42ce52f2bdc755ce8bef5b9,2,100,53,100,False,True,100,100,True,True,100,True,0,b00227b20c990e27ae9d73532a7cf3cc342004b974056c5e0c16f68fc7b717f0,b00227b20c990e27ae9d73532a7cf3cc342004b974056c5e0c16f68fc7b717f0,0.009680400005890988,0.0003161000204272568,0.001072499988367781,[],
92,BEFBEX,0,Pd,4,bab3ca799978dc2e464e80335a57ef71bac2d0cb73be72576b1f8a2741915263,2,100,49,100,False,True,100,100,True,True,100,True,0,48448a8680d87d45929e9e577223a3191e51e9de3b935def208c4887f5d56971,48448a8680d87d45929e9e577223a3191e51e9de3b935def208c4887f5d56971,0.003970249992562458,0.0001666999887675047,0.0004650999908335507,[],
93,KUNJIM,2,Rh,4,8a8954881ce4d1467945878c831c0550cc656375a18fe7440e0740cb9aeb5f26,24,100,35,100,False,True,100,100,True,True,100,True,0,48decaa458ae5c189b633aa3f4451cd8bccdd566044ea73f3e5701df1915bfa6,48decaa458ae5c189b633aa3f4451cd8bccdd566044ea73f3e5701df1915bfa6,0.007208099996205419,0.00015949999215081334,0.0033758000063244253,[],
94,APIFAI,0,Pt,4,9c274c4ff6467508b7a17fd6f315dd1199e7a9c2c1665803427fb145e0e6799d,2,100,100,100,True,True,100,100,True,True,100,True,0,aa3fbb934814e9192b32e7dec56dba6480e5bec527da5f0e6568da171219cbc4,aa3fbb934814e9192b32e7dec56dba6480e5bec527da5f0e6568da171219cbc4,0.005892449989914894,0.00013669999316334724,0.00030629997490905225,[],
95,QOMBIF,0,Pt,6,0a7c8566fcf87ed730b9e8e90ed1fa50deff42d90345ad751258f93eb812ad5e,12,100,41,100,False,True,100,100,True,True,100,True,0,bf2f381346502e9f8841831be561082b257fc6f85923f872b2e972ebbcf05835,bf2f381346502e9f8841831be561082b257fc6f85923f872b2e972ebbcf05835,0.01316484998096712,0.00040679998346604407,0.005903599987505004,[],
96,MODXEL,4,Fe,6,cbba1b535c74ebff861184115ebbfa476cd65f875f55b0ee14c8af8c1212a0d3,6,100,29,100,False,True,100,100,True,True,100,True,0,eb3b4046f5f4b11e347d55761c4424da6ed5154ee7705c6637c7beae5212ff68,1cfdbb06f940110596b0984c6471f6a9a372fab43c24c6e9dbcfc19776535678,0.008676850004121661,0.00024850000045262277,0.0020838000054936856,[],
97,BELXEV,2,Pt,4,064803dcc274c7b65296501433120a25a405ee39393ff0eeced82e359f4c7151,2,100,56,100,False,True,100,100,True,True,100,True,0,199993199fe141f88158c96f5226cae5c1a20b116a39c44df61dabae1281a331,199993199fe141f88158c96f5226cae5c1a20b116a39c44df61dabae1281a331,0.0029345500079216436,0.0001571999746374786,0.00045479999971576035,[],
98,ZOFJEJ,2,Pt,4,aba02ec2f655a62e2fda6168d3e9c0602d62fbc28f73590183f1b40ac9893af6,4,100,48,100,False,True,100,100,True,True,100,True,0,56c576d57677129d1fd43f710163d93770b32ddbc771452b374c123c13bb6d0d,56c576d57677129d1fd43f710163d93770b32ddbc771452b374c123c13bb6d0d,0.004384899992146529,0.0001700999855529517,0.000830000004498288,[],
99,QEWDIG,1,Pt,4,6f6792e54bdfed40912b7706b6dd96893b1521e8fd7fbb41d332fdfa117988d1,2,100,100,100,True,True,100,100,True,True,100,True,0,d72c11d9097f3d725324d902e77155fa868b32bb1cdeac1759d9711949f28b2d,d72c11d9097f3d725324d902e77155fa868b32bb1cdeac1759d9711949f28b2d,0.003646500001195818,0.000145500001963228,0.00042589998338371515,[],
100,FNCPPT,0,Pt,4,3864f52ef260bc9babf263067c57da24cca08f6e8c8714089cc0581725bf200a,4,100,100,100,True,True,100,100,True,True,100,True,0,1ada8374cc78088caaa8341f2b927e7751325afb77e9c2b3d5308d427a7cd2a3,1ada8374cc78088caaa8341f2b927e7751325afb77e9c2b3d5308d427a7cd2a3,0.010679099999833852,0.00020750000840052962,0.0008453000045847148,[],
101,VEKJUT,2,Ir,6,3292683eefd092ca90b2be4941491630e4b4b20445ad13b6fa48cd2a6bc9fca3,2,100,50,100,False,True,100,100,True,True,100,True,0,501900e9b5b1ffd01fb868c0b42b0b3438dd402bca096588412b7e9e658c883f,501900e9b5b1ffd01fb868c0b42b0b3438dd402bca096588412b7e9e658c883f,0.011070499997003935,0.00022610000451095402,0.0007211999909486622,[],
102,NEQFAQ,2,Ni,5,7eadff9a96e850e8ce8cc913d80e85c9b651b456dc814efed2222b95898d2b01,12,100,11,100,False,True,100,100,True,True,100,True,0,1783782f6e836479fdb60770860a0f155671fb4f2e62cd60394ca6f8d531b52f,e57b02a6c02efc8e162bece3430f5a896804b18a6ab9d3737819a3e619ea4f12,0.008207349994336255,0.00028750000637955964,0.003055400011362508,[],
103,SEKYUG,1,Pd,4,4381f95ec0c308821715eb925bc7b83bf52cef74dd12b903974d1abeecae6e40,4,100,100,100,True,True,100,100,True,True,100,True,0,dceec6150da1f2047f46b2c6458ed77f21b4d446af7db6631b0cd5819c1140c0,dceec6150da1f2047f46b2c6458ed77f21b4d446af7db6631b0cd5819c1140c0,0.0026941999967675656,0.00016870000399649143,0.0007879000040702522,[],
104,IDARIQ,3,Zn,4,5803d9930e0788c36cb554ff7bbb4f4a78573439d0130ac087398da02adae0ee,2,100,53,100,False,True,100,100,True,True,100,True,0,f13cf33a0dbfcbe4eb9f87a78ac2cb8038b3f742f8410e168bd7375d95b66f57,f13cf33a0dbfcbe4eb9f87a78ac2cb8038b3f742f8410e168bd7375d95b66f57,0.004639049991965294,0.0001680999994277954,0.0004054000019095838,[],
105,WINHUY,0,Ni,4,da33219db397c903c952f5f2ae3d5db235790a425ca785f246bd7ab4b5da3c02,2,100,53,100,False,True,100,100,True,True,100,True,0,3357557c07c3ede6b7bdf8409ff4c7db8bb00db03eb940e3ea21db83ef0553ac,3357557c07c3ede6b7bdf8409ff4c7db8bb00db03eb940e3ea21db83ef0553ac,0.004503850010223687,0.0001598999951966107,0.00041629999759607017,[],
106,LUVVOP,0,Cu,4,2bc5343ba907643a16f9dc0ff2bd1d7e6df982e4b8e3a315cc700543e4990963,2,100,100,100,True,True,100,100,True,True,100,True,0,ea0f46194aa0e2ea7271ec365d386475d6512bbf8291a09f645be228c6075bdf,eec60ecdc4760e20c501e3979e9e182bc31a58459f930db1f74770005dd37c90,0.011277099998551421,0.00023849998251534998,0.0007138999935705215,[],
107,CENQAN,4,Pt,4,1052c73599a0e70eff2f44902981ab2cc70154834a6778ce7c479d5f94c8a489,6,100,29,100,False,True,100,100,True,True,100,True,0,436321e82d78d76d0e6793865a2878b3251faf262efc503c324d6f9eaf2d5621,c902d4cecc94103ffbcc0f4e48f3f44732638235f62ab958f72f9f43c9d4f0a3,0.0068502499925671145,0.00021809997269883752,0.001280399999814108,[],
108,RAXBOK,4,Ir,4,38a414854f4c705bdb3a78157f6c9417c4ad7d031cb21bd198903c744cf08d39,2,100,43,100,False,True,100,100,True,True,100,True,0,32bf145a2004a42ae80c00a35387687d6af9e19c61a0269b0e010a662b744759,32bf145a2004a42ae80c00a35387687d6af9e19c61a0269b0e010a662b744759,0.0022583499958273023,0.00016179998056031764,0.000461499992525205,[],
109,POWXUU,1,Rh,6,f0bf6595a17312efdaeacfd6aaf76ada843d96a0287a51d00a1c6c5a98dfd43d,4,100,100,100,True,True,100,100,True,True,100,True,0,b1af6a9a04bceb332c7573d33394ba9197e0e611980d60c3cc79b2a45c974d21,b1af6a9a04bceb332c7573d33394ba9197e0e611980d60c3cc79b2a45c974d21,0.009175300001516007,0.00022739998530596495,0.0015424000157509,[],
110,YATPEQ,0,Pd,4,e3fd5df7fa0cc648f9d9e66aa6c80def58a3ffe8b7f12cb323bcfeb20cc9c9c9,2,100,65,100,False,True,100,100,True,True,100,True,0,acf28592ac97c826bf19c895e9f326de428c0d3f0f3615e2ab8dbeefaa94f00a,7a90a60501f4cb2912a234ff3926b26f8b64f6e675567cf6b1d9df1753edbff5,0.003817949997028336,0.0002480999974068254,0.0007500999781768769,[],
111,BAYSUR,3,Ag,4,ff5fd76e07c48841cab31cd011e2862b95caea95518a1e5736b77fbd7c46817f,2,100,100,100,True,True,100,100,True,True,100,True,0,67579c612d1d78c08c613006c7b79e597612f010055fc849c9d9f64ea0406fe1,4756be9c98a07881a4ff67bb613eb799eced1c0e5ec9dbc5fe4e0fc303f4b654,0.007398549991194159,0.0001568000006955117,0.00042619998566806316,[],
112,HAKGUY,0,Pd,4,85081b614f4e3652c72d6273e3e084c2f52e8f471fcd4bcc9924affc126a3f3f,2,100,100,100,True,True,100,100,True,True,100,True,0,eeb03e81256e164bc2178e6814fda4b9ddb76b6fd1dab40dea2a8b5ecf0a1d52,eeb03e81256e164bc2178e6814fda4b9ddb76b6fd1dab40dea2a8b5ecf0a1d52,0.008234000008087605,0.00017259997548535466,0.00046839998685754836,[],
113,JAXXEM,0,Ni,4,7ddf0c2bab5429b45a8e026b9faacea9b4da7384f72a66b73b215b2bad564dab,2,100,100,100,True,True,100,100,True,True,100,True,0,232eaccb94ad062ee822a5acbb24a2538cb5100bace5cdeba17561a2d4df0b16,232eaccb94ad062ee822a5acbb24a2538cb5100bace5cdeba17561a2d4df0b16,0.005598099989583716,0.00022829999215900898,0.0006883999740239233,[],
114,CEXCOY,3,Cu,4,c62308e14f4e1369d86db5f55eb4972422ec95ee530d9017cb3364c21279b0b7,24,100,19,100,False,True,100,100,True,True,100,True,0,f8a9652ed4c05accb7bd087b7ab7f5a270a7fb2dad4242092e68401fb2960548,64bede91aa8317282eee60cf8bc35265d0648fd140186c96dde3ace08fb83328,0.0038949000008869916,0.00014249997911974788,0.0030227999959606677,[],
115,YIGGAX,1,Rh,6,fa1f564667c122a25a1035e540a272608d9596ae44221ba6d05c44b2a8529f56,36,100,22,100,False,True,100,100,True,True,100,True,0,659b26bf104d4e6dbae7e31015591df0440ced3ae86d03b0bddbfbdefc7ce629,659b26bf104d4e6dbae7e31015591df0440ced3ae86d03b0bddbfbdefc7ce629,0.005794049997348338,0.0003853999951388687,0.013959999982034788,[],
116,LATFAO,1,Cu,4,c806758ddec2bd4f575d6206986e277a8bb1e86c999c3485d81c4eff473f22db,8,100,100,100,True,True,100,100,True,True,100,True,0,160ba75ba9a8d5ac2479b183de06f941b6cf567705e1945bbc2645010bd8be62,7d06aaf0cc2c0b4ec4ab3f47637720069069ded038916467b239eb298d6e2fe7,0.0024213500000769272,0.00023460001102648675,0.0021863000001758337,[],
117,JUDKUQ,4,Ir,6,bba3582c36b09665b82ead0c005759c0716d1a1716beaeefd5d1823fd262d13e,2,100,44,100,False,True,100,100,True,True,100,True,0,29a41f6bd2cd06b2c305cc4ddf7aec5dd6c94962236770c54cbd729daf58b035,c39e6c64b6a8d51dc6f4ff50e7a322d804afc5a5bfe13be5b2643efa0bd159bb,0.009064799989573658,0.00033840001560747623,0.0011134000087622553,[],
118,GAPMOZ,0,Pd,4,2afadf6727ad48c5c4955fd667bc46a0ae55146007b35d387fc0f4a61bb11f9a,2,100,100,100,True,True,100,100,True,True,100,True,0,7cc1170e276621e2fadb900bf92482d03a4a789eb2c6a0c47d63f7559df3c0b3,7cc1170e276621e2fadb900bf92482d03a4a789eb2c6a0c47d63f7559df3c0b3,0.00391815000330098,0.00016589998267591,0.0005344999954104424,[],
119,FAMDAZ,2,Pd,4,5d8130e72f1672e1f7b3d0a6ed913eb5c1b964e575994c03c5102c779302d850,2,100,100,100,True,True,100,100,True,True,100,True,0,95828389cba3e8a9a9db98d6c28eb0477141dc0a2edb3f428b2738bea9cbf9d2,95828389cba3e8a9a9db98d6c28eb0477141dc0a2edb3f428b2738bea9cbf9d2,0.006083999993279576,0.00017129999469034374,0.0004981000092811882,[],
120,UGAVAB,3,Pt,6,cc5d1200ac18d7d20c05f330176fc133009c864012bcf9f2b1453561970e7c1f,24,100,10,100,False,True,100,100,True,True,100,True,0,ed55ebed553a8b9ff18b0c61c4d2940ec808fe0936488f8ab738753a0762d5c6,56da60906a7a5d3c5d30a73b5597cf00161009b01d85ba39b618700a2643f333,0.005015500006265938,0.00023589999182149768,0.007529299997258931,[],
121,XETGIM,2,Pt,6,31e518746af39ddd70ec950e41b3987905369509fc124bdbf9b32f737fd992c4,6,100,32,100,False,True,100,100,True,True,100,True,0,837c8c33e6f81bedbd7b7cf453dcf39726394f99f135d00fe4c793893b34844f,0081a88224e813854aae3a8f491bd99b5cad3a7f2594d728fae41b71015c95a5,0.007112450010026805,0.0003711999743245542,0.002993600006448105,[],
122,HAFHEC,2,Cu,4,70a178d79864447247dc55adfce6ca1aa9fdca126d0bcc0a65e6f14a257c09da,2,100,100,100,True,True,100,100,True,True,100,True,0,32a66dbaf4d9d591c8f5d05a195cc240e279162c4b3dd10fa043718b580b536d,32a66dbaf4d9d591c8f5d05a195cc240e279162c4b3dd10fa043718b580b536d,0.0038617500104010105,0.00020519999088719487,0.0005683999916072935,[],
123,RAHVON,3,Pd,4,70f9b7730db7a1389bdc2ffa4948477f61b984449082370e241d54bbe9269e8c,4,100,100,100,True,True,100,100,True,True,100,True,0,e2699668fec5532782fb2d14ff890bdca47d0e9c0b930d71f49832aecad9089f,e2699668fec5532782fb2d14ff890bdca47d0e9c0b930d71f49832aecad9089f,0.004040500003611669,0.0001674000232014805,0.0008341000066138804,[],
124,QAVCAS,3,Pd,6,9d32c4f9d09d340b601ed7088d0e7fc6265e0701dace2c3911742ff6f962e690,4,100,22,100,False,True,100,100,True,True,100,True,0,0d186471251b0f6dab86d018c5d01a8f403bdd10f7c16aea5947d8879ede122a,8411cb3427e2bf0ed37659016fc398e57b65c20bc2367303cac9a6e58f62b447,0.010263300006045029,0.00023370000417344272,0.0013169999874662608,[],
125,KOJZEQ,4,Pd,4,19776bcc2112d2996046a62373ba46c4baed47b8a967ee6b6e8b50dc9939b823,4,100,51,100,False,True,100,100,True,True,100,True,0,e1863bba3a4c5b77c37b64b2264ddcda112a793152d1321ff023216c7bdfefee,e1863bba3a4c5b77c37b64b2264ddcda112a793152d1321ff023216c7bdfefee,0.003043050004635006,0.000215300009585917,0.000967800006037578,[],
126,EXAHER,0,Pt,6,b1908d128775fe23a24fcc6a45312523e0b98bc6c96fb5d9796a563a324377bf,120,100,9,100,False,True,100,100,True,True,100,True,0,651b1eec721f3f50543d51c19852d04da7fbc928c3bcde1f5f6ce7aa490bc592,8c554151489ca98f094423bde932cce8abc2c06c19d72eed3375fd0b056b90e0,0.004657700003008358,0.00025270000332966447,0.04071179998572916,[],
127,JAFWIX,1,Rh,6,18bfc36c5f14677eb976b022d6f0e7441da22c6da423bc79cb1d8232a3229721,12,100,16,100,False,True,100,100,True,True,100,True,0,bd9134579d92580147bdce46755b110fb550d1126dd965ef29285c8a814743b3,b32c99a24bcbe6e2509178967842d034ceb00bd37bc403ca8559d0ad7390753b,0.005769450013758615,0.0003735999925993383,0.0048414000193588436,[],
128,XOZBEW,1,Pt,4,b25c8be17e2d9ddb22c74e96fa7a63dafef6132692ab4896218146d708cfe319,2,100,49,100,False,True,100,100,True,True,100,True,0,1ece312ab473b1725d7e804a83599058c04c32b2a5d042b5592dafd629619d01,1ece312ab473b1725d7e804a83599058c04c32b2a5d042b5592dafd629619d01,0.0036063000006834045,0.00015360000543296337,0.00043559999903663993,[],
129,LOFTIM,3,Pd,4,93ac57a34b4f0698b8812dca334f7762934978f09cc0b7437eb1e48f41ed5603,4,100,100,100,True,True,100,100,True,True,100,True,0,53dfa694506e69a9c9776d2925cb91069e00b65023f1478effdd26249abfb96b,53dfa694506e69a9c9776d2925cb91069e00b65023f1478effdd26249abfb96b,0.0026121499977307394,0.00016769999638199806,0.000829099997645244,[],
130,OEPHNI,2,Ni,4,e02c471530b74471a4ec94f009de5dc30efc90ba67b0001ea9307b2dda218a8c,4,100,100,100,True,True,100,100,True,True,100,True,0,20cdfbf97101fe3d5b010da3cd13dd7be8ce2e502a193af672b75d1a31e8ec5b,20cdfbf97101fe3d5b010da3cd13dd7be8ce2e502a193af672b75d1a31e8ec5b,0.004861499983235262,0.00016240001423284411,0.0006827000179328024,[],
131,IGOJEU,3,Pt,4,368a8cf62c0d4d01264d25b241eea3eae945cc3d95d75ea630f120c2f64126b3,4,100,49,100,False,True,100,100,True,True,100,True,0,f5733e9872bcd68c64dd8082640c49b48d702a4b82fd0da9d9f91eb958c88827,f5733e9872bcd68c64dd8082640c49b48d702a4b82fd0da9d9f91eb958c88827,0.006396599987056106,0.00017240000306628644,0.0007502000080421567,[],
132,LIDMIV,1,Pd,4,c8ca619b904efa4533313387776bf4ef2109f7162b4622d28980ecf8ea927dd8,2,100,100,100,True,True,100,100,True,True,100,True,0,d1c91eae4ce2d543e8900b21015c0d917fdd482f1aa451fbb16f8a9222b1f273,d1c91eae4ce2d543e8900b21015c0d917fdd482f1aa451fbb16f8a9222b1f273,0.009382450021803379,0.0002403000253252685,0.0007105999975465238,[],
133,SIVRIB,1,Ir,6,894e29d1736686b21ea5dc3a9e4ed18801c0765b63e5a5a59706dad60d1716f5,4,100,48,100,False,True,100,100,True,True,100,True,0,cfe40bbca066e9a709c1bd952d80f222c7eddd239e3979295dea9e82ee70c96b,01aa28876a43c5cf4fd6581ef7fb49d7d97f4481de2a08f07d41e4cbeb26b985,0.00787179998587817,0.0002164000179618597,0.0011947000166401267,[],
134,AVUCAY,2,Pd,4,9b6f6712c42347e9680cb45d619050fcd2a77184c8890aad0d74cf718835cdbe,4,100,100,100,True,True,100,100,True,True,100,True,0,b97c4fbcab2bdfd18511d0d19e0be259c4f003c9399a20fe38c2a5adb7fa4755,b97c4fbcab2bdfd18511d0d19e0be259c4f003c9399a20fe38c2a5adb7fa4755,0.00670360001095105,0.00013570001465268433,0.0004978999786544591,[],
