L3_hash,n_records,n_refcodes,unique_L0,unique_L1,unique_L2,CN,metal,ligand_signature,geometry_span,max_pairwise_CShM_distance,crosses_shape_boundary,representative_refcodes
957212155142,33,33,33,15,2,6,Co,[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]C1NC2C3NC([H])C([H]),7.19,10.9071,True,AGOYIF;CUGPOL;ESOPUY03;ETUPOZ;FOTLIL;IMUKIN
107804006950,3,3,3,3,2,6,Ru,[H]C1NC(C2NC([H])C([H])C(C([H])([H])[H])C2[H])C([H])C(C([H])([H])[H])C1[H];[H]C1,7.15,7.393,False,COKTEE;XUVMOT;ZASNEQ
12128114144,21,21,21,8,2,6,Ni,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,7.13,10.4225,True,BEKNUD;CUVFUV;CUVGEG;DACGOG;EZUBAE;FODPAS
335304803440,6,6,6,3,1,4,Cu,[H]C1C([H])C(C(O)=NN2C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([,7.1,11.3313,True,OBUTAK;OBUTEO;OBUTIS;OBUTUE;OBUTUE02;OBUVIU
917848818240,2,2,2,2,2,6,Fe,[H]c1nn(C2NC(n3nc([H])c([H])c3[H])C([H])C(C([H])([H])OC(=O)C([H])([H])[H])C2[H]),7.07,7.3529,True,XOWYOB;XOWZAO
445589063455,24,24,24,8,2,6,Co,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C,7.05,9.2626,True,AGUREC;AGUREC02;AGUREC03;AHADEV;AHADEV01;AHADEV02
8496987319,31,31,30,13,2,6,Fe,[H]C(=NC1C([H])C([H])C([H])C2C([H])C([H])C([H])NC12)C1C([H])C(I)C([H])C([H])C1O;,7.03,10.3528,True,LECLUD;LECLUD01;LECLUD02;LECLUD03;LECLUD04;LECLUD05
600175641277,10,10,10,8,2,6,Mn,Cl;[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]C1NC2C3NC([H])C([,7.01,9.1972,True,EQOQOR;FIRPIG;FIRPIG01;FIRPIG02;HEGGEJ;IRONOS
211583572028,36,36,36,9,2,6,Ni,[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]C1NC2C3NC([H])C([H]),6.95,10.4235,True,DICVIU;ESUYUM;FABCAO;FOTLOR;GICMUC;GUYNIZ
335365930689,17,17,17,10,2,6,Ru,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,6.93,10.1948,True,BPYRUF;BPYRUF02;BPYRUF10;BPYRUF11;BPYRUF12;BPYRUG
149738725964,46,46,46,12,2,6,Fe,[H]c1c(C2NC(c3nn([H])c([H])c3[H])C([H])C([H])C2[H])nn([H])c1[H];[H]c1c(C2NC(c3nn,6.91,10.6558,True,HOMXIT02;HUNBAV;JOHKID;KOMDEZ;LALYAC01;LALYAC02
848262167399,2,2,2,2,2,4,Ni,[H]C1C([H])C(S(=O)(=O)NC(S)S)C([H])C([H])C1Cl;[H]C1C([H])C(S(=O)(=O)NC(S)S)C([H],6.89,6.9837,False,QINGAX;QIPNUA
168846383665,18,18,18,8,2,6,Zn,[H]N([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C([H])([H])C([H])([H])N([H])[H,6.87,9.4852,True,DUJZEO;FANQEQ;GOGFIS;KAXTAF;LELVIJ;LELVIJ01
418920669646,3,3,3,3,2,6,W,Cl;Cl;[H]C([H])([H])P(C([H])([H])[H])C([H])([H])[H];[H]C([H])([H])P(C([H])([H])[,6.85,6.9779,False,EXOPAJ;ZEVNIX;ZEVNIX02
850113199499,2,2,2,2,1,4,Cu,[H]N([H])C([H])([H])C(=O)O;[H]OC([H])([H])C([H])(C(=O)O)N([H])[H],6.85,6.9142,False,KOGTOP;QQQGZV01
635668377708,2,2,2,2,1,4,Cu,[H]C1C([H])C([H])C(C(O)=NN=C(C2=C(O)C3C([H])C([H])C(OC(=O)C([H])([H])[H])C([H])C,6.81,8.0168,False,PIXBUX;PIXCAE
963995938226,4,4,4,4,1,6,Fe,[H]C(=NN([H])C1NC([H])C([H])C([H])N1)C1C([H])C([H])C([H])C([H])C1O;[H]C(=NN([H]),6.79,6.7942,True,NEYSAO;NEYSAO01;NEYXUN;NEYYAU
220640896181,3,3,3,3,1,6,Fe,[H]C1NC(C2NC([H])C([H])C(C([H])([H])[H])C2[H])C([H])C(C([H])([H])[H])C1[H];[H]C1,6.72,7.2571,False,POLXEV;ZASCII;ZASMAK
202719464513,2,2,2,2,1,6,Fe,[H]C(=NN([H])C(=S)N([H])[H])C1C([H])C(I)C([H])C([H])C1O;[H]C(=NN=C(S)N([H])[H])C,6.72,6.7985,True,PURQEC;PURQEC01
262820273391,2,2,2,2,1,6,Tc,Cl;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])P(C2C([H]),6.71,7.1641,True,HUKBOE;HUKBUK
168865777972,15,15,14,8,1,6,Fe,N=C=S;N=C=S;[H]C(=NC1C([H])C([H])C(C2C([H])C([H])C([H])C([H])C2[H])C([H])C1[H])C,6.71,10.051,True,RONPIT;RONPIT01;RONPIT04;RONPIT26;RONPIT27;RONPIT30
828112134251,4,4,3,3,2,4,Zn,[H]C([H])([H])C(=O)O;[H]C([H])([H])C(=O)O;[H]c1nc([H])n([H])c1[H];[H]c1nc([H])n(,6.68,8.5553,False,ECBIMC01;ECBIMC10;ECBIMC11;ECBIMC12
762696221550,2,2,2,2,2,5,Cu,Cl;Cl;[H]C(=NC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H,6.67,6.6826,True,BACWAI;BACYEO
133028987816,4,4,4,4,1,6,Mn,N=C=S;N=C=S;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H,6.67,8.9083,True,BPYMNA01;BPYMNA02;BPYMNA03;NOVFUB
405877553776,19,19,19,11,2,6,Fe,[H]C(=NC1C([H])C([H])C([H])C2C([H])C([H])C([H])NC12)C1C([H])C([H])C([H])C([H])C1,6.67,9.4023,True,DEYZIS;DUMFEX;MUBPEE;QECYIJ;QEDCUA;QIXHIR
627193950785,5,5,5,4,1,6,Cd,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C(,6.66,8.9574,False,EFOQAR;HOYSIB;KESLUQ;TIBPUQ;TOBFOG
143345968978,2,2,2,2,2,6,Co,N=C=S;N=C=S;[H]C(=NC1C([H])C([H])C(C#CC2C([H])C([H])C([H])C([H])C2[H])C([H])C1[H,6.66,6.7205,True,XUQRIK;XUQRIK01
232801859753,124,124,117,23,2,6,Fe,[H]C(=NC1C([H])C([H])C([H])C2C([H])C([H])C([H])NC12)C1C([H])C(OC([H])([H])[H])C(,6.65,9.7355,True,FIBWOE01;FIBWOE15;FIBWOE49;FIBWOE50;KICVID;OPEMII
989245211865,3,3,3,3,2,4,Cu,[H]C([H])([H])N(C(S)S)C([H])([H])[H];[H]C([H])([H])N(C(S)S)C([H])([H])[H],6.62,6.655,True,DMTCCU;DMTCCU01;IBESAJ
220227082441,2,2,2,2,1,4,Ni,N=C=S;[H]C1NC(C(=NN=C(S)N([H])C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H,6.62,6.737,False,HINSUV;HINTAC
63834753436,32,32,32,11,2,6,Fe,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H],6.6,10.0865,True,BOLCOW;CAJSAK;CAJWAO;DEGNUB;DEGQUE;GANWAV
273619057096,2,2,2,2,1,6,Ni,[H]C1C([H])C([H])C(C([H])([H])SC([H])([H])C([H])(C2C([H])C([H])C([H])C([H])C2O)N,6.6,12.0987,False,NESJOK;NESJUQ
186732766113,7,7,7,6,1,6,Zn,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C(,6.56,10.1384,True,FODZEE01;IDUHIZ;QAGCEH;QOZBAL;QULVUS;YAMNEG
668685189441,15,15,15,10,2,6,Mn,Cl;Cl;[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]C1NC2C3NC([H]),6.55,6.6401,True,ASOYIQ;DOQPOS;PIPYEV;RECMOB02;RECMOB04;RECMOB05
717091134588,2,2,2,2,2,4,Ti,[H]C([H])([H])C([H])(O)C([H])([H])[H];[H]C([H])([H])C([H])(O)C([H])([H])[H];[H]C,6.52,8.1861,False,ENARAN;ENARAN01
903422002988,4,4,4,3,2,6,Co,[H]C1NC(c2nnc(C3NC([H])C([H])C([H])C3[H])n2N([H])[H])C([H])C([H])C1[H];[H]C1NC(c,6.51,6.6179,False,AZIPUV;CEFDIC;MERSAG;MERSEK
342317358907,2,2,2,2,2,4,Ni,[H]C([H])([H])OC(S)S;[H]C([H])([H])OC(S)S,6.5,9.3636,False,GOQYUG;GOQYUG01
485530239751,2,2,2,2,1,6,Zn,[H]C1NC(c2nnc(C3NC([H])C([H])C([H])C3[H])n2N([H])[H])C([H])C([H])C1[H];[H]C1NC(c,6.47,7.3751,False,KESPUV;ZOCYIZ
414221562168,3,3,3,3,2,6,Mn,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C,6.46,7.8274,False,BINZAA;MEVSEL;SIWFIN
969727536789,10,10,10,7,2,6,Co,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C(,6.46,7.3147,False,ERINID;FEQQIE;FEQQIE01;FEQQIE02;HOLGEW;HOLGEW01
848690761113,3,3,3,3,2,6,Ni,N#CNC#N;N#CNC#N;[H]N1C([H])([H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H,6.46,6.8776,True,ESOYEQ;IGEGUX;IGEHAE
613833136977,6,6,6,6,2,6,Co,[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]O[H];[H]O[H];[H]O[H],6.46,6.5183,True,HIQTAD;NANHAM;PEYJAF;WUQMEA;XICTUZ;XICTUZ01
266824910474,2,2,2,2,2,4,Ni,[H]C(=NC([H])([H])C([H])([H])N=C([H])C1C([H])C([H])C([H])C(OC([H])([H])[H])C1O)C,6.45,14.244,False,AXUTOE;WAVZAU02
106379663303,6,6,6,3,2,6,Cu,[H]C1NC(C([H])([H])N([H])[H])C([H])C([H])C1[H];[H]C1NC(C([H])([H])N([H])[H])C([H,6.45,6.5488,False,DUJREF;DUJREF01;DUJREF02;DUJREF03;DUJREF04;DUJREF05
45729197188,2,2,2,2,1,5,Cu,[H]C(=O)O;[H]C(O)O;[H]C1([H])N2C([H])([H])C3([H])C([H])([H])C([H])(C([H])([H])N4,6.41,7.289,False,ORIVER;ORIVIV
300575563016,3,3,2,2,1,6,Fe,[H]C([H])([H])P(C([H])([H])[H])C([H])([H])[H];[H]C([H])([H])P(C([H])([H])[H])C([,6.41,6.4201,True,SOCVUB;SOCVUB01;SOCVUB02
226370919417,2,2,2,2,2,4,Cu,[H]NC(=O)N([H])C(=O)NC1C([H])C([H])C([H])C([H])C1NC(=O)N([H])C(=O)N[H],6.4,12.4765,False,PBIUCU;PBIUCU01
65791289004,19,19,19,9,2,6,Co,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H],6.39,10.1924,True,AWORIO;AYOFIF;BIPJIV;CAJRUD;ETUZEZ;JEPHIY
347530564725,4,4,4,3,1,6,Fe,[H]OC([H])([H])C1C([H])C(n2nc([H])c([H])c2[H])NC(n2nc([H])c([H])c2[H])C1[H];[H]O,6.39,6.3923,True,IYUFOX;IYUFOX02;NESVOX01;NESVOX02
509545493683,2,2,2,2,1,6,Re,C#O;C#O;C#O;[H]O[H];[H]c1c(C([H])([H])[H])nn(C2NNC(C(=O)O)C([H])C2[H])c1C([H])([,6.34,6.4153,False,HOTLUA;HOTLUA01
917656165342,20,20,20,8,2,6,Cu,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H],6.33,6.8369,True,BABCOY;BEYCOB;BIPQUM;CAJREN;CIVHAU;ETURUH
31529834457,2,2,2,2,1,4,Cu,[H]C(=NN([H])C(=O)C([H])([H])[H])C1C(O)C([H])C([H])C2C([H])C([H])C([H])C([H])C12,6.32,6.3276,False,FUBFUF;FUBFUF01
925255571039,2,2,2,2,1,6,Cu,O=[N+]([O-])O;O=[N+]([O-])O;[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H];,6.31,6.4346,True,DAPCUN01;DAPCUN02
318146039308,2,2,2,2,2,4,Ni,[H]C([H])([H])C(=O)O;[H]C([H])([H])C(=O)O;[H]C1C([H])C([H])C(P(C([H])([H])[H])C(,6.31,6.6891,False,JAYWOZ;SAFQEA
203799046514,127,127,115,7,2,6,Ni,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.3,9.9081,True,AFEYAN;ASAXAU;ATUQAH;AYODUP;BAVYUS01;BECRIL
115652884286,8,8,8,5,1,6,Ni,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C,6.3,7.0261,True,FAGGOL;FIWNOP;HOPREN;IQUHAF;NUGHEF;VUGNOE
526854492386,5,5,5,4,2,6,Fe,[H]C1C(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)NC(C2=NC(C([H])([H])[H,6.29,6.6897,False,AWUKEK;AWUKEK01;DUSMAH;DUSMAH01;DUSMUB
255031756624,5,5,5,4,1,6,Cu,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C,6.29,7.6038,True,BEJPUB;FIWNUV;TERPYC01;TERPYC02;XENLOU
80373269738,22,22,22,7,2,6,Ni,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H],6.29,6.377,True,BIPJUG;CAJROX;ECENOP01;EHISAP;EQECUA;EQEDAH
872425444634,3,3,3,3,1,6,Zn,[H]O[H];[H]O[H];[H]c1c(C(=O)O)nn([H])c1C(=O)O;[H]c1c(C(=O)O)nn([H])c1C(=O)O,6.27,6.7353,False,AGEJEE;NAMNOF;ULENUW
550023420127,14,14,14,9,2,6,Co,[H]OC([H])([H])C1C([H])C(C2NC([H])C([H])C([H])C2[H])NC(C2NC([H])C([H])C([H])C2[H,6.27,6.6785,True,BIXSIO;BIXSIO01;BIXSIO02;BIXSOU;BIXSOU01;BIXSOU02
822210941115,5,5,5,4,1,6,Re,C#O;C#O;C#O;[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H],6.26,8.366,True,BUPXAO;BUPXES;BUPYOD;TIYVIH;TIYVON
136785826344,2,2,2,2,1,6,Re,O;O=C(O)C(=O)O;O=C(O)C(=O)O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H],6.26,6.3612,True,HIQXAH;LUSKEQ
876576900495,3,3,3,3,2,6,Mn,Cl;Cl;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H,6.25,6.3218,True,ADEVIP;GALMAH;GALMAH01
597384108835,2,2,2,2,2,6,Mo,C#O;C#O;C#O;C#O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([,6.24,6.2458,True,SUGNAL;XUHTIF
128378671455,2,2,2,2,2,6,Zn,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])O[H];[H]OC([H])([H])C([H]),6.22,7.4114,False,ETOTAK;ETOXIW
940250861900,2,2,2,2,1,6,Fe,[H]c1nn(C2NC(n3nc([H])c([H])c3[H])C([H])C(C([H])([H])SC#N)C2[H])c([H])c1[H];[H]c,6.22,6.2687,True,FOYYAU02;FOYYAU03
425865714466,22,22,22,6,2,6,Fe,[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]C1NN(B([H])([H])N2NC,6.22,6.8613,True,NEFSUM01;NEFSUM02;NEFSUM04;NEFSUM05;NEFSUM06;NEFSUM07
871395113359,6,6,6,4,1,6,Fe,N=C=S;N=C=S;[H]C1NC(C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2NC,6.21,6.2932,True,BAXXAB;BAXXAB01;BAXXAB02;BAXXAB03;BAXXAB04;BAXXAB05
102146370089,5,5,5,3,2,6,Co,[H]O[H];[H]O[H];[H]c1nc(-c2nc([H])c([H])n2[H])n([H])c1[H];[H]c1nc(-c2nc([H])c([H,6.21,6.502,False,BIJRES;HOSROX;ITAXUW;LOZLOD;PAVZIW
453759137287,4,4,4,3,1,6,Fe,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C1([H])[H])C1C([H])C([H])C(,6.21,6.6981,False,DEXPAX05;PERNEF01;PERNIJ01;PERNOP01
364939805482,4,4,4,4,2,5,Fe,N=O;[H]c1c2nc(c([H])c3[nH]c(c([H])c4nc(c([H])c5[nH]c1c(C([H])([H])C([H])([H])[H],6.21,10.04,True,EZAYOV;RIQSUF;RIQSUF01;VETXUN
829790675984,8,8,8,5,1,6,Fe,[H]C1C(c2nnn[nH]2)NC(c2nnn[nH]2)C([H])C1[H];[H]C1C(c2nnn[nH]2)NC(c2nnn[nH]2)C([H,6.2,7.2771,True,GUNHIJ;GUNHOP;VAYXUS;VAYXUS01;VAYYAZ;VAYYON
292047128910,2,2,2,2,2,6,Co,N=N=N;N=N=N;[H]C1NC(c2nnc(C3NC([H])C([H])C([H])C3[H])n2N([H])[H])C([H])C([H])C1[,6.2,6.2116,True,HILBUC;TUKVED
588695324562,6,6,6,5,2,6,Ru,Cl;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])C([H])([H],6.2,6.4082,True,POGNEE;QOLBIG;RALLUL;RALLUL01;SASWAK;TEJQAB01
839964410002,3,3,3,3,1,6,Cu,[H]C1C([H])C([H])C2C(C(=O)NS2(=O)=O)C1[H];[H]C1C([H])C([H])C2C(C(=O)NS2(=O)=O)C1,6.19,6.8953,False,RAMZUA;RANBEN;RANBEN01
441805420695,76,76,73,8,2,6,Mn,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.18,9.7503,True,AGUBIN;AMAVAN;AMIPAP;ASOVEJ;ATUNAE;BEMWUM
859865154494,10,10,10,7,2,6,Fe,[H]C(=NC1C([H])C([H])C([H])C2C([H])C([H])C([H])NC12)C1C([H])C(Cl)C([H])C([H])C1O,6.17,8.7631,True,GEJHEM;GEJHEM01;GEJHEM02;OCOBAM01;OCOBAM04;OCOBAM05
646253002201,4,4,4,4,1,6,Fe,[H]C(=NC([H])(C1NC([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H])C1[H])C1C([H],6.17,6.2085,True,OXIYIG;OXIYIG01;OXIYOM;OXIYOM01
104340935822,8,8,8,5,1,6,Fe,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C,6.17,9.8695,True,TIGBOE01;TIGBOE02;TIGBOE03;TIGBOE04;TIGBOE05;TIGBOE06
300991202900,3,3,3,3,2,4,Cu,Cl;Cl;[H]c1c(N([H])[H])nc(=O)n([H])c1[H];[H]c1c(N([H])[H])nc(=O)n([H])c1[H],6.15,6.9187,False,AMPCUC01;AMPCUC11;AMPCUC12
169623307025,2,2,2,2,2,4,Ni,[H]C(=NN=C(S)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=NN=C(S)N(C,6.15,6.1664,True,HOGQOJ;NEMCOX
793952755850,20,20,19,11,2,6,Mn,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H]),6.15,6.1547,True,IGANAF;IGANAF01;IPIWEM;NEGYEG;NEGYEG01;NEGYUW
390592018874,2,2,2,2,1,6,Mn,Br;C#O;C#O;C#O;[H]C(=NC1C([H])C([H])C(Cl)C([H])C1[H])C1NC([H])C([H])C([H])C1[H],6.15,6.1812,True,SUQKOH;SUQKOH01
701869733481,3,3,3,3,1,6,Ni,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])NC(C3NC([H])C([H])C([H])C3[H])N2)C([H])C,6.15,6.1643,True,TANYEN;WIGLII;WIGLOO
858163619684,3,3,3,3,2,6,Fe,[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])C1C([H])C(F)C([H])C,6.15,6.428,True,VOMMET;VOMMET01;ZIWPAA01
991801092395,3,3,3,3,1,6,Co,[H]C1NC([H])C(C(=O)NC(=O)C2NC([H])C([H])NC2[H])NC1[H];[H]C1NC([H])C(C(=O)NC(=O)C,6.15,8.0344,False,WAVFUW;WAVFUW02;WAVFUW04
398258967219,2,2,2,2,1,6,Fe,N=C=O;[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N=C([H,6.14,6.264,True,DADGAS;DADGAS01
254105427417,2,2,2,2,2,6,Fe,[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H]),6.14,6.4069,False,UMAZER;UMAZIV
573081351349,2,2,2,2,2,6,Ni,[H]N1C([H])([H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([,6.13,6.2315,False,BISMUL;RUFSOD
281906631671,121,121,114,9,2,6,Co,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.12,10.0179,True,AFEXOA;AJIDON;AKEHAA;AMATOZ;AQCOAM;AQCOAM01
604407566156,31,31,31,5,2,6,Cu,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.12,6.126,True,AFEXUG;AMATUF;AQOXIO;ASEJOA;DEVMAT;DILCIL
478822178691,3,3,3,3,2,6,Fe,[H]C1C(C2=NC([H])(C3C([H])C([H])C([H])C([H])C3[H])C([H])([H])O2)NC(C2=NC([H])(C3,6.12,6.6262,True,ALUCES;ROGPIP;ROGREN
994377742966,10,10,10,6,2,6,Cu,[H]C([H])(C(=O)O)C(=O)O;[H]C([H])(C(=O)O)C(=O)O;[H]O[H];[H]O[H],6.12,9.7578,True,CUXZEB;CUXZIF;CUXZUR;CUYBAA;CUYBII;CUYBOO
513209587509,2,2,2,2,2,6,Ru,Cl;N=O;[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[,6.1,6.1863,False,ROJPUB;ROJPUB01
817714337604,10,10,10,8,2,6,Fe,N=C=S;[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N=C([H,6.09,6.1423,True,AYEYUA;DADFAR;DADFAR01;DADFAR02;DADGIA;FONNIH01
185552827428,14,14,14,6,2,6,Co,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C(C3C([H])C([H])C(Br)C([H])C3[H])C,6.09,10.0732,True,BORQAD01;BORQAD08;BORQAD09;DOCVUQ;DOCVUQ01;FICHAE
655303387888,7,7,7,3,2,6,Co,[H]C1NC(C(=O)O)C([H])C([H])C1C(=O)O;[H]C1NC(C(=O)O)C([H])C([H])C1C(=O)O;[H]O[H];,6.09,6.215,True,CANRIW;CASSEV;COSBUI;IREVIL;IREVUX;WUWDEY
337324888608,2,2,2,1,1,4,Pt,O=C(O)C(=O)O;[H]N([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N(O)C(C,6.08,9.092,False,WEGSUX;XATYEX
442922755775,2,2,2,2,1,6,Ru,Cl;Cl;[H]C1NC(C(=O)N([H])C2C([H])C([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1,6.07,9.0556,False,QAQYUF;QAQZAM
28014065951,2,2,2,2,1,6,Fe,[H]C1NC(N=C2NC(=NC3NC([H])C([H])C([H])C3[H])C3C([H])C([H])C([H])C([H])C23)C([H]),6.07,6.4429,True,WAMXOY;WAMXOY01
539185752830,4,4,4,3,1,6,Fe,[H]C1=NN(B([H])(N2N=C([H])C([H])=C2[H])N2N=C([H])C([H])=C2[H])C([H])=C1[H];[H]C1,6.05,6.1422,True,HPZBFE03;HPZBFE04;HPZBFE05;IFOQEA
889752799067,2,2,2,2,2,6,Ni,[H]C1C(OC([H])([H])[H])C(O)C(C2=NC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[,6.05,6.0715,True,NERFUO;XEMFIH
173979244868,2,2,2,2,2,6,Re,Cl;Cl;O;[H]C1C([H])C([H])C(P(=O)(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C,6.05,6.0706,True,RAZDUT;RAZDUT01
752148449732,2,2,2,2,1,6,Mn,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H]),6.05,7.0197,False,SONNIW;SONNIW01
802776002865,2,2,2,2,2,6,Ru,[H]C(C1C([H])C(C([H])([H])[H])C([H])C(C=O)C1O)=N([H])C1C([H])C([H])C(C([H])([H]),6.04,6.2357,False,MOJMIH;NATYUD
281740635813,61,61,59,7,2,6,Fe,C#N;C#N;C#N;C#N;C#N;C#N,6.02,9.342,True,AKAMOO;BAMBAV;CAWKIX;CEDNAE;CODNES;CODNUI
714919708861,3,3,3,3,2,6,Co,[H]C([H])([H])C#N;[H]C1NC(C(C2NC([H])C([H])C([H])C2[H])(C2NC(C(C3NC([H])C([H])C(,6.02,6.1251,True,BEXNUP;EVUTEV;MUDMOQ
619117979943,22,22,22,5,2,6,Cd,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.02,6.0708,True,BISCOX;CAWCIO;CIVBOA;GAVTON;GIMPID;HAJGIK
956533491562,7,7,7,6,2,6,Co,[H]C1=C([H])N([H])N=C1C(=NOB(ON=C(C1=NN([H])C([H])=C1[H])C([H])([H])[H])(ON=C(C1,6.02,8.1395,False,DIYGIF;DIYHAY;DIYJEE;QIWKAK;QIWKAK01;QIWKAK02
30567884019,7,7,7,4,1,6,Fe,[H]c1nn(C([H])(n2nc([H])c([H])c2C([H])([H])[H])n2nc([H])c([H])c2C([H])([H])[H])c,6.02,9.1269,False,QAXQAJ;QAXQAJ01;QAXQUD;QAXQUD01;QAXQUD02;QAXQUD03
890082271381,3,3,3,2,2,6,Fe,O=S(=O)(O)O;O=S(=O)(O)O;[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.02,6.0498,True,WABHIR;WIWPID;YABTIG
490265983703,80,80,76,7,2,6,Zn,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.01,9.7645,True,AMAVIV;AQAFIK;ASUDUN;AXEJEV;BEMQES;BENBIG
516907670307,7,7,7,4,2,6,Co,N=C=S;N=C=S;[H]O[H];[H]O[H];[H]O[H];[H]O[H],6.0,6.011,True,BAWZIL;BAXBAG;BEBFUM;DATKEP;IGEKUB;LUQSAR
