mol_id,cn,reference_a,reference_b,S_reference_a,S_reference_b,best_shape,best_cshm,second_shape,shape_margin,boundary_margin_lt_1
TUMZIM,4,SP,Td,0.4309584468601057,29.921996571296408,SP,0.4309584468601057,Td,29.4910381244363,False
TUNGOZ,4,SP,Td,19.03122894215813,9.268461597292186,Td,9.268461597292186,SP,9.76276734486594,False
TUPCOY,4,SP,Td,1.3550582023865474,29.94509105432392,SP,1.3550582023865474,Td,28.59003285193737,False
TUPXEJ,4,SP,Td,1.467297045167148,29.01183501363752,SP,1.467297045167148,Td,27.54453796847037,False
TUQBUE,4,SP,Td,0.3788006013320425,33.3923345013321,SP,0.3788006013320425,Td,33.013533900000056,False
TUQCAM,4,SP,Td,0.2613912886743382,29.692621428027422,SP,0.2613912886743382,Td,29.431230139353087,False
TUQCEQ,4,SP,Td,0.6356649749080815,28.05797794706572,SP,0.6356649749080815,Td,27.42231297215764,False
TUQCIU,4,SP,Td,0.3023529387074437,32.27757498731555,SP,0.3023529387074437,Td,31.97522204860811,False
TUQLUO,4,SP,Td,0.962874078891294,30.047516051375755,SP,0.962874078891294,Td,29.084641972484462,False
TUQWUX,4,SP,Td,0.3267380955420509,33.01674109958194,SP,0.3267380955420509,Td,32.690003004039895,False
TURDOZ,4,SP,Td,0.1691761785803243,33.44558112913156,SP,0.1691761785803243,Td,33.27640495055124,False
TURDUF,4,SP,Td,0.3356266279638504,33.48215093544978,SP,0.3356266279638504,Td,33.14652430748593,False
TURFES,4,SP,Td,36.23845955307908,36.03564901658806,Td,36.03564901658806,SP,0.2028105364910217,True
TURFIW,4,SP,Td,14.496436260865565,30.157881492998182,SP,14.496436260865565,Td,15.66144523213262,False
TURFOC,4,SP,Td,27.627054361784733,3.841452708560462,Td,3.841452708560462,SP,23.78560165322427,False
TURHAS,4,SP,Td,0.3548797844416109,31.648727923842717,SP,0.3548797844416109,Td,31.293848139401103,False
TURHIA,4,SP,Td,0.6585843658105738,26.28186607835084,SP,0.6585843658105738,Td,25.623281712540265,False
TURNOK,4,SP,Td,0.3346444376180232,33.056882935315066,SP,0.3346444376180232,Td,32.72223849769704,False
TURSUU,4,SP,Td,0.0836486275477333,33.17447804936512,SP,0.0836486275477333,Td,33.09082942181739,False
TURSUX,4,SP,Td,0.3148887448286764,29.45882000688526,SP,0.3148887448286764,Td,29.143931262056583,False
TURTAE,4,SP,Td,0.4756787979716859,29.97406872366517,SP,0.4756787979716859,Td,29.498389925693484,False
TURTEI,4,SP,Td,0.2863690379234854,30.210417896722056,SP,0.2863690379234854,Td,29.92404885879857,False
TURTIL,4,SP,Td,0.3601374508099857,32.929210260584846,SP,0.3601374508099857,Td,32.56907280977486,False
TURWUY,4,SP,Td,0.3832663005278217,32.83557165215744,SP,0.3832663005278217,Td,32.45230535162962,False
TURZOW,4,SP,Td,27.95912913081633,0.7281295157712849,Td,0.7281295157712849,SP,27.23099961504504,False
TUSKUP,4,SP,Td,23.225321618952822,8.815734140755227,Td,8.815734140755227,SP,14.4095874781976,False
TUSSUX,4,SP,Td,0.8736694289989537,32.37588246170917,SP,0.8736694289989537,Td,31.502213032710213,False
TUSTAE,4,SP,Td,1.127073406203492,28.58645441392174,SP,1.127073406203492,Td,27.45938100771825,False
TUTBAM,4,SP,Td,26.37779193198601,2.9516574517356897,Td,2.9516574517356897,SP,23.42613448025033,False
TUTBIU,4,SP,Td,32.86321957689945,0.4679049682748749,Td,0.4679049682748749,SP,32.39531460862458,False
TUTCOD,4,SP,Td,30.808900421538382,0.7391241449296556,Td,0.7391241449296556,SP,30.069776276608728,False
TUTQEE,4,SP,Td,16.163497393110504,32.15006459703367,SP,16.163497393110504,Td,15.986567203923164,False
TUVLEC,4,SP,Td,0.0497949853851124,31.84176018769868,SP,0.0497949853851124,Td,31.79196520231357,False
TUVLIG,4,SP,Td,0.1737233459762106,31.106273074407344,SP,0.1737233459762106,Td,30.93254972843113,False
TUVNON,4,SP,Td,0.1782355130204754,31.409849239242977,SP,0.1782355130204754,Td,31.231613726222506,False
TUVWEO,4,SP,Td,0.1631894032376384,33.33520101718157,SP,0.1631894032376384,Td,33.17201161394393,False
TUVWOY,4,SP,Td,0.1645983105282606,33.20735882123751,SP,0.1645983105282606,Td,33.04276051070925,False
TUVWUE,4,SP,Td,0.4813784091344256,31.022464692847308,SP,0.4813784091344256,Td,30.54108628371288,False
TUWGUQ,4,SP,Td,1.2859268452529735,26.585913511624696,SP,1.2859268452529735,Td,25.299986666371723,False
TUWKEB,4,SP,Td,0.3087802389393412,33.52832725745427,SP,0.3087802389393412,Td,33.21954701851493,False
TUWKIF,4,SP,Td,0.5753402574808302,29.070779383632345,SP,0.5753402574808302,Td,28.49543912615152,False
TUWMOQ,4,SP,Td,1.661199967006508,25.55884486049244,SP,1.661199967006508,Td,23.89764489348593,False
TUWMUW,4,SP,Td,1.9626179187662016,25.824895460981264,SP,1.9626179187662016,Td,23.86227754221506,False
TUWNAD,4,SP,Td,2.1472939492272305,24.85738935882268,SP,2.1472939492272305,Td,22.71009540959545,False
TUWSEL,4,SP,Td,1.7961334035785506,33.12261610084243,SP,1.7961334035785506,Td,31.32648269726388,False
TUWSOU,4,SP,Td,0.9398837874723358,29.924928903802883,SP,0.9398837874723358,Td,28.985045116330543,False
TUWSUB,4,SP,Td,1.7478178918457383,29.975493813483503,SP,1.7478178918457383,Td,28.227675921637765,False
